pair_id,cluster,method,TM1_max,TM2_max,TM1_mean,TM2_mean,TMdiff_max,TMdiff_mean,n_models,n_toward_f1,n_toward_f2,vote_frac_f1,pref,TMdiff_centered,pref_centered,pair_median_used,t1_recall,t2_recall,metric_used,ddg_bias_mean,ddg_bias_std,ddg_sum_F1_mean,ddg_sum_F2_mean
1rk4B_1k0nA,ShallowMsa_003,S4PRED,0.8200934150453105,0.897826889867339,0.8200934150453105,0.897826889867339,-0.07773347482202853,-0.07773347482202853,10,0,0,,F2,-0.02278668158331315,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_004,S4PRED,0.7802292769371622,0.8365256069942968,0.7802292769371622,0.8365256069942968,-0.056296330057134636,-0.056296330057134636,10,0,0,,F2,-0.0013495368184192613,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_005,S4PRED,0.8973882275803428,0.9678686210333607,0.8973882275803428,0.9678686210333607,-0.07048039345301793,-0.07048039345301793,10,0,0,,F2,-0.015533600214302556,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_006,S4PRED,0.9034181007021538,0.9780966545029349,0.9034181007021538,0.9780966545029349,-0.07467855380078114,-0.07467855380078114,10,0,0,,F2,-0.01973176056206577,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_007,S4PRED,0.8846660784084078,0.9079603472732847,0.8846660784084078,0.9079603472732847,-0.023294268864876844,-0.023294268864876844,10,0,0,,F2,0.03165252437383853,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_008,S4PRED,0.8555849658467218,0.9193376059322337,0.8555849658467218,0.9193376059322337,-0.06375264008551185,-0.06375264008551185,10,0,0,,F2,-0.008805846846796472,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_009,S4PRED,0.7226523907186535,0.7853091550344407,0.7226523907186535,0.7853091550344407,-0.06265676431578715,-0.06265676431578715,10,0,0,,F2,-0.0077099710770717755,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_010,S4PRED,0.8074718852524915,0.887844460017054,0.8074718852524915,0.887844460017054,-0.0803725747645625,-0.0803725747645625,10,0,0,,F2,-0.025425781525847124,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_011,S4PRED,0.8967535241025932,0.9444883503888389,0.8967535241025932,0.9444883503888389,-0.0477348262862457,-0.0477348262862457,10,0,0,,F2,0.007211966952469673,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_012,S4PRED,0.8654893394453562,0.9305119999224412,0.8654893394453562,0.9305119999224412,-0.06502266047708494,-0.06502266047708494,10,0,0,,F2,-0.010075867238369562,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_013,S4PRED,0.8533916141866762,0.8933830694155641,0.8533916141866762,0.8933830694155641,-0.03999145522888792,-0.03999145522888792,10,0,0,,F2,0.014955338009827457,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_014,S4PRED,0.9275691864804005,0.930851622787538,0.9275691864804005,0.930851622787538,-0.0032824363071374263,-0.0032824363071374263,10,0,0,,F2,0.05166435693157795,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_015,S4PRED,0.7819676781333733,0.8445525458472491,0.7819676781333733,0.8445525458472491,-0.06258486771387584,-0.06258486771387584,10,0,0,,F2,-0.007638074475160461,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_016,S4PRED,0.9071625297302188,0.9654846772158213,0.9071625297302188,0.9654846772158213,-0.058322147485602494,-0.058322147485602494,10,0,0,,F2,-0.003375354246887119,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_017,S4PRED,0.9213874212109319,0.9887023046805843,0.9213874212109319,0.9887023046805843,-0.06731488346965242,-0.06731488346965242,10,0,0,,F2,-0.012368090230937046,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_018,S4PRED,0.7085017633504542,0.7725213483130474,0.7085017633504542,0.7725213483130474,-0.06401958496259319,-0.06401958496259319,10,0,0,,F2,-0.009072791723877816,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_019,S4PRED,0.9677638107352692,0.8940493782305139,0.9677638107352692,0.8940493782305139,0.07371443250475529,0.07371443250475529,10,0,0,,F1,0.12866122574347066,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_020,S4PRED,0.7468709107925677,0.7873466289442986,0.7468709107925677,0.7873466289442986,-0.0404757181517309,-0.0404757181517309,10,0,0,,F2,0.014471075086984475,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_021,S4PRED,0.8119146405171349,0.8741134328205389,0.8119146405171349,0.8741134328205389,-0.06219879230340397,-0.06219879230340397,10,0,0,,F2,-0.007251999064688597,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_022,S4PRED,0.907916570883151,0.9825825468155381,0.907916570883151,0.9825825468155381,-0.07466597593238711,-0.07466597593238711,10,0,0,,F2,-0.019719182693671733,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_023,S4PRED,0.9628055216982573,0.954083567956681,0.9628055216982573,0.954083567956681,0.00872195374157625,0.00872195374157625,10,0,0,,F1,0.06366874698029162,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_024,S4PRED,0.955212165485325,0.9576191848842341,0.955212165485325,0.9576191848842341,-0.0024070193989091937,-0.0024070193989091937,10,0,0,,F2,0.05253977383980618,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_025,S4PRED,0.818978009057147,0.8897083015236038,0.818978009057147,0.8897083015236038,-0.07073029246645679,-0.07073029246645679,10,0,0,,F2,-0.015783499227741415,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_026,S4PRED,0.9587471603545619,0.9418556449879353,0.9587471603545619,0.9418556449879353,0.016891515366626586,0.016891515366626586,10,0,0,,F1,0.07183830860534196,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_027,S4PRED,0.8935049131732397,0.9139183983473769,0.8935049131732397,0.9139183983473769,-0.020413485174137214,-0.020413485174137214,10,0,0,,F2,0.03453330806457816,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_028,S4PRED,0.9503920322289732,0.887796908095968,0.9503920322289732,0.887796908095968,0.06259512413300516,0.06259512413300516,10,0,0,,F1,0.11754191737172054,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_029,S4PRED,0.9141129492320977,0.9928470598432225,0.9141129492320977,0.9928470598432225,-0.07873411061112479,-0.07873411061112479,10,0,0,,F2,-0.02378731737240941,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_030,S4PRED,0.961610541155665,0.8969411529546161,0.961610541155665,0.8969411529546161,0.06466938820104895,0.06466938820104895,10,0,0,,F1,0.11961618143976432,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_031,S4PRED,0.8776948949422919,0.9260087079597888,0.8776948949422919,0.9260087079597888,-0.04831381301749693,-0.04831381301749693,10,0,0,,F2,0.006632980221218443,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_032,S4PRED,0.8604081502424162,0.8955289327319249,0.8604081502424162,0.8955289327319249,-0.03512078248950867,-0.03512078248950867,10,0,0,,F2,0.0198260107492067,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_033,S4PRED,0.9098109373336586,0.9414772617178754,0.9098109373336586,0.9414772617178754,-0.03166632438421679,-0.03166632438421679,10,0,0,,F2,0.02328046885449858,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_034,S4PRED,0.8936068335633285,0.9273669511792559,0.8936068335633285,0.9273669511792559,-0.033760117615927454,-0.033760117615927454,10,0,0,,F2,0.02118667562278792,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_035,S4PRED,0.9251888253493841,0.9700200362538981,0.9251888253493841,0.9700200362538981,-0.04483121090451403,-0.04483121090451403,10,0,0,,F2,0.010115582334201345,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_036,S4PRED,0.9282290149556732,0.9521786315416544,0.9282290149556732,0.9521786315416544,-0.02394961658598116,-0.02394961658598116,10,0,0,,F2,0.030997176652734215,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_037,S4PRED,0.7612397045695025,0.8368929452843845,0.7612397045695025,0.8368929452843845,-0.075653240714882,-0.075653240714882,10,0,0,,F2,-0.020706447476166623,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_038,S4PRED,0.9403051249933525,0.8930166983704596,0.9403051249933525,0.8930166983704596,0.0472884266228929,0.0472884266228929,10,0,0,,F1,0.10223521986160827,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_039,S4PRED,0.6169472917349569,0.6989735862104205,0.6169472917349569,0.6989735862104205,-0.08202629447546361,-0.08202629447546361,10,0,0,,F2,-0.027079501236748238,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_040,S4PRED,0.8709557489837711,0.9174678600142994,0.8709557489837711,0.9174678600142994,-0.046512111030528214,-0.046512111030528214,10,0,0,,F2,0.00843468220818716,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_041,S4PRED,0.9053540697887662,0.9866591864096522,0.9053540697887662,0.9866591864096522,-0.08130511662088602,-0.08130511662088602,10,0,0,,F2,-0.026358323382170645,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_042,S4PRED,0.8829497590045853,0.939827053894552,0.8829497590045853,0.939827053894552,-0.056877294889966734,-0.056877294889966734,10,0,0,,F2,-0.0019305016512513595,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_043,S4PRED,0.7826668034023567,0.8361643029446524,0.7826668034023567,0.8361643029446524,-0.05349749954229566,-0.05349749954229566,10,0,0,,F2,0.0014492936964197178,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_044,S4PRED,0.8578122603441438,0.911447994596404,0.8578122603441438,0.911447994596404,-0.0536357342522602,-0.0536357342522602,10,0,0,,F2,0.0013110589864551714,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_045,S4PRED,0.7533913350255143,0.8363523960064705,0.7533913350255143,0.8363523960064705,-0.08296106098095624,-0.08296106098095624,10,0,0,,F2,-0.02801426774224086,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_046,S4PRED,0.8794143899748896,0.9607879802627088,0.8794143899748896,0.9607879802627088,-0.08137359028781921,-0.08137359028781921,10,0,0,,F2,-0.026426797049103834,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_047,S4PRED,0.7328103564806321,0.8153648353754863,0.7328103564806321,0.8153648353754863,-0.08255447889485423,-0.08255447889485423,10,0,0,,F2,-0.02760768565613886,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_048,S4PRED,0.8225758029432372,0.8903993037754302,0.8225758029432372,0.8903993037754302,-0.06782350083219302,-0.06782350083219302,10,0,0,,F2,-0.012876707593477643,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_049,S4PRED,0.9452752310815404,0.934183041757635,0.9452752310815404,0.934183041757635,0.011092189323905433,0.011092189323905433,10,0,0,,F1,0.06603898256262081,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_050,S4PRED,0.8993781240065245,0.9505873056624611,0.8993781240065245,0.9505873056624611,-0.051209181655936575,-0.051209181655936575,10,0,0,,F2,0.0037376115827787992,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_051,S4PRED,0.8789462237823182,0.9352040760074888,0.8789462237823182,0.9352040760074888,-0.056257852225170546,-0.056257852225170546,10,0,0,,F2,-0.0013110589864551714,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_052,S4PRED,0.9684946898277021,0.9124088826621132,0.9684946898277021,0.9124088826621132,0.056085807165588974,0.056085807165588974,10,0,0,,F1,0.11103260040430435,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_053,S4PRED,0.775222692594605,0.8385488516084997,0.775222692594605,0.8385488516084997,-0.06332615901389471,-0.06332615901389471,10,0,0,,F2,-0.008379365775179337,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_054,S4PRED,0.9640501801094802,0.9486699410162374,0.9640501801094802,0.9486699410162374,0.01538023909324282,0.01538023909324282,10,0,0,,F1,0.0703270323319582,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_055,S4PRED,0.8928971199384756,0.9464500362254771,0.8928971199384756,0.9464500362254771,-0.05355291628700143,-0.05355291628700143,10,0,0,,F2,0.001393876951713946,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_056,S4PRED,0.9646807931216225,0.9324777068697798,0.9646807931216225,0.9324777068697798,0.03220308625184265,0.03220308625184265,10,0,0,,F1,0.08714987949055802,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_057,S4PRED,0.9405231018615458,0.9760438288247133,0.9405231018615458,0.9760438288247133,-0.03552072696316755,-0.03552072696316755,10,0,0,,F2,0.019426066275547826,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_058,S4PRED,0.696023620958411,0.745549077503598,0.696023620958411,0.745549077503598,-0.04952545654518703,-0.04952545654518703,10,0,0,,F2,0.005421336693528345,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_059,S4PRED,0.6713347331373396,0.7431289189417023,0.6713347331373396,0.7431289189417023,-0.0717941858043627,-0.0717941858043627,10,0,0,,F2,-0.016847392565647323,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_060,S4PRED,0.7832985190247741,0.8574113932116323,0.7832985190247741,0.8574113932116323,-0.07411287418685819,-0.07411287418685819,10,0,0,,F2,-0.019166080948142816,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_061,S4PRED,0.872076620870863,0.9442657466160564,0.872076620870863,0.9442657466160564,-0.07218912574519343,-0.07218912574519343,10,0,0,,F2,-0.017242332506478053,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_062,S4PRED,0.9061011519632847,0.9837505653979568,0.9061011519632847,0.9837505653979568,-0.07764941343467213,-0.07764941343467213,10,0,0,,F2,-0.022702620195956758,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_063,S4PRED,0.9909781442873181,0.9258856094370764,0.9909781442873181,0.9258856094370764,0.06509253485024169,0.06509253485024169,10,0,0,,F1,0.12003932808895706,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_064,S4PRED,0.8157391083857991,0.8981209264693802,0.8157391083857991,0.8981209264693802,-0.08238181808358114,-0.08238181808358114,10,0,0,,F2,-0.027435024844865763,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_065,S4PRED,0.9808909187348246,0.9270168524202923,0.9808909187348246,0.9270168524202923,0.05387406631453229,0.05387406631453229,10,0,0,,F1,0.10882085955324766,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_066,S4PRED,0.9680337911556597,0.9452569396841602,0.9680337911556597,0.9452569396841602,0.022776851471499437,0.022776851471499437,10,0,0,,F1,0.07772364471021481,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_067,S4PRED,0.8239778006695327,0.8826771171807113,0.8239778006695327,0.8826771171807113,-0.058699316511178545,-0.058699316511178545,10,0,0,,F2,-0.0037525232724631707,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_068,S4PRED,0.895559952400858,0.9327502541592366,0.895559952400858,0.9327502541592366,-0.037190301758378674,-0.037190301758378674,10,0,0,,F2,0.0177564914803367,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_069,S4PRED,0.9075755691035934,0.9668444181814813,0.9075755691035934,0.9668444181814813,-0.059268849077887875,-0.059268849077887875,10,0,0,,F2,-0.004322055839172501,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_070,S4PRED,0.954640868613803,0.9590875725394683,0.954640868613803,0.9590875725394683,-0.004446703925665263,-0.004446703925665263,10,0,0,,F2,0.05050008931305011,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_071,S4PRED,0.6674503672241084,0.7490179148797391,0.6674503672241084,0.7490179148797391,-0.08156754765563068,-0.08156754765563068,10,0,0,,F2,-0.026620754416915304,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_072,S4PRED,0.8311781153145923,0.9127124079182782,0.8311781153145923,0.9127124079182782,-0.08153429260368594,-0.08153429260368594,10,0,0,,F2,-0.026587499364970568,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_073,S4PRED,0.9021958378079653,0.9646738373486519,0.9021958378079653,0.9646738373486519,-0.06247799954068656,-0.06247799954068656,10,0,0,,F2,-0.007531206301971183,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_074,S4PRED,0.9613731980819079,0.9551487797626949,0.9613731980819079,0.9551487797626949,0.006224418319213054,0.006224418319213054,10,0,0,,F1,0.06117121155792843,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_075,S4PRED,0.7867186100529879,0.8669421385961648,0.7867186100529879,0.8669421385961648,-0.08022352854317683,-0.08022352854317683,10,0,0,,F2,-0.02527673530446145,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_076,S4PRED,0.6945218223038987,0.762753890942035,0.6945218223038987,0.762753890942035,-0.06823206863813636,-0.06823206863813636,10,0,0,,F2,-0.013285275399420982,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_077,S4PRED,0.8671508000640121,0.9454964923539937,0.8671508000640121,0.9454964923539937,-0.07834569228998156,-0.07834569228998156,10,0,0,,F2,-0.023398899051266187,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_078,S4PRED,0.8837146487284225,0.9289802368493747,0.8837146487284225,0.9289802368493747,-0.04526558812095216,-0.04526558812095216,10,0,0,,F2,0.009681205117763214,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_079,S4PRED,0.9891692717363402,0.9268660466424057,0.9891692717363402,0.9268660466424057,0.06230322509393449,0.06230322509393449,10,0,0,,F1,0.11725001833264986,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_080,S4PRED,0.8167832207490917,0.8920864054608381,0.8167832207490917,0.8920864054608381,-0.07530318471174635,-0.07530318471174635,10,0,0,,F2,-0.020356391473030977,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_081,S4PRED,0.8511635605593778,0.9279885925596976,0.8511635605593778,0.9279885925596976,-0.07682503200031976,-0.07682503200031976,10,0,0,,F2,-0.021878238761604385,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_082,S4PRED,0.668485662562541,0.749603468757724,0.668485662562541,0.749603468757724,-0.08111780619518294,-0.08111780619518294,10,0,0,,F2,-0.026171012956467565,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_083,S4PRED,0.8947804379673308,0.936609096111826,0.8947804379673308,0.936609096111826,-0.04182865814449521,-0.04182865814449521,10,0,0,,F2,0.013118135094220162,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_084,S4PRED,0.8197131725483916,0.8851118644194859,0.8197131725483916,0.8851118644194859,-0.06539869187109426,-0.06539869187109426,10,0,0,,F2,-0.010451898632378887,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_085,S4PRED,0.8947875739970763,0.9200905602555394,0.8947875739970763,0.9200905602555394,-0.025302986258463056,-0.025302986258463056,10,0,0,,F2,0.02964380698025232,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_086,S4PRED,0.9383769535031068,0.9580356558386108,0.9383769535031068,0.9580356558386108,-0.01965870233550404,-0.01965870233550404,10,0,0,,F2,0.03528809090321133,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_087,S4PRED,0.7098527846487164,0.7900939877820722,0.7098527846487164,0.7900939877820722,-0.08024120313335581,-0.08024120313335581,10,0,0,,F2,-0.025294409894640435,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_088,S4PRED,0.775222692594605,0.8385488516084997,0.775222692594605,0.8385488516084997,-0.06332615901389471,-0.06332615901389471,10,0,0,,F2,-0.008379365775179337,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_089,S4PRED,0.9109533872890434,0.9483577873385464,0.9109533872890434,0.9483577873385464,-0.03740440004950296,-0.03740440004950296,10,0,0,,F2,0.017542393189212413,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_090,S4PRED,0.896184579059586,0.9626951523745877,0.896184579059586,0.9626951523745877,-0.06651057331500165,-0.06651057331500165,10,0,0,,F2,-0.011563780076286279,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_091,S4PRED,0.937852696655523,0.9616165722195773,0.937852696655523,0.9616165722195773,-0.02376387556405435,-0.02376387556405435,10,0,0,,F2,0.031182917674661026,Amb,-0.054946793238715375,,,SS_HE_similarity,,,,
1rk4B_1k0nA,ShallowMsa_092,S4PRED,0.9738594850598743,0.9406973109201413,0.9738594850598743,0.9406973109201413,0.03316217413973299,0.03316217413973299,10,0,0,,F1,0.08810896737844837,F1,-0.054946793238715375,,,SS_HE_similarity,,,,
