pair_id,cluster,n,neff,AF2_TM1,AF2_TM2,AF3_TM1,AF3_TM2,RE-MSAT-COM,RE-MSAT1,RE-MSAT2,ESM_SEQIDS,ESM_TM1_LIST,ESM_TM2_LIST,DDG_Bias,DDG_Bias_std,DDG_frac_F1,Boltz2_pref,S4PRED_pref,CCMpred_pref,BioEmu_pref
5jytA_2qkeE,016,175.0,99.0,0.413,0.432,0.689,0.449,0.074,0.039,0.052,006; 006; 003; 003; 001; 001; 002; 002; 004; 004,0.69; 0.69; 0.68; 0.68; 0.67; 0.67; 0.66; 0.66; 0.65; 0.65,0.41; 0.41; 0.45; 0.45; 0.43; 0.43; 0.44; 0.44; 0.38; 0.38,-0.607,4.824,0.4,0.102,-0.019,0.0,0.053
5jytA_2qkeE,017,160.0,96.0,0.645,0.429,0.673,0.436,0.126,0.085,0.08,004; 004; 001; 003; 005; 001; 005; 003; 002; 002,0.71; 0.71; 0.69; 0.69; 0.69; 0.69; 0.69; 0.69; 0.64; 0.64,0.45; 0.45; 0.45; 0.46; 0.44; 0.45; 0.44; 0.46; 0.42; 0.42,4.723,4.018,0.8,0.303,-0.041,0.0,0.169
5jytA_2qkeE,018,152.0,96.0,0.438,0.408,0.69,0.446,0.252,0.154,0.14,004; 004; 001; 002; 003; 002; 001; 003; 009; 009,0.71; 0.70; 0.68; 0.68; 0.68; 0.68; 0.68; 0.67; 0.66; 0.66,0.43; 0.43; 0.45; 0.43; 0.44; 0.43; 0.45; 0.44; 0.45; 0.44,-1.638,4.218,0.5,-0.343,-0.055,0.0,0.022
5jytA_2qkeE,019,147.0,61.0,0.528,0.378,0.635,0.419,0.03,0.013,0.014,002; 002; 010; 010; 003; 001; 003; 001; 009; 009,0.72; 0.71; 0.70; 0.70; 0.68; 0.68; 0.68; 0.68; 0.66; 0.66,0.45; 0.45; 0.45; 0.45; 0.43; 0.44; 0.43; 0.44; 0.44; 0.44,1.284,3.548,0.6,-0.013,0.038,0.0,0.087
5jytA_2qkeE,020,147.0,55.0,0.447,0.434,0.389,0.496,0.029,0.012,0.015,001; 001; 003; 003; 002; 004; 004; 002; 009; 009,0.70; 0.70; 0.66; 0.66; 0.64; 0.64; 0.64; 0.64; 0.62; 0.62,0.46; 0.46; 0.45; 0.45; 0.47; 0.42; 0.42; 0.47; 0.43; 0.43,-0.589,2.921,0.5,-0.363,-0.0,0.0,-0.011
5jytA_2qkeE,021,147.0,89.0,0.475,0.494,0.517,0.488,0.0,0.0,0.022,005; 005; 004; 004; 001; 002; 003; 002; 001; 003,0.76; 0.76; 0.74; 0.74; 0.66; 0.66; 0.66; 0.66; 0.66; 0.66,0.40; 0.40; 0.41; 0.41; 0.44; 0.47; 0.46; 0.47; 0.44; 0.46,-1.505,2.555,0.1,0.122,0.017,0.0,0.001
5jytA_2qkeE,022,145.0,71.0,0.468,0.697,0.469,0.572,0.2,0.14,0.132,,,,-0.279,3.482,0.3,-0.233,0.023,0.0,-0.131
5jytA_2qkeE,023,142.0,45.0,0.355,0.313,0.372,0.325,0.068,0.027,0.032,,,,2.868,2.89,0.8,0.086,-0.01,0.0,0.014
5jytA_2qkeE,024,142.0,96.0,0.435,0.763,0.446,0.598,0.0,0.014,0.0,,,,-3.137,2.918,0.1,-0.042,-0.057,0.0,-0.078
5jytA_2qkeE,025,140.0,68.0,0.58,0.409,0.654,0.447,0.233,0.225,0.13,,,,2.883,3.206,0.8,0.093,0.054,0.0,0.201
5jytA_2qkeE,026,137.0,77.0,0.442,0.63,0.458,0.573,0.107,0.064,0.096,,,,-2.102,2.431,0.2,-0.264,0.024,0.0,-0.154
5jytA_2qkeE,027,134.0,60.0,0.679,0.431,0.683,0.409,0.292,0.252,0.175,,,,5.031,5.319,0.7,0.12,-0.026,0.0,0.152
5jytA_2qkeE,028,134.0,37.0,0.532,0.418,0.633,0.433,0.026,0.024,0.016,,,,1.916,3.966,0.6,0.211,-0.065,0.0,0.076
5jytA_2qkeE,029,130.0,79.0,0.473,0.654,0.51,0.463,0.364,0.287,0.199,,,,0.023,4.067,0.4,-0.116,0.048,0.0,-0.024
5jytA_2qkeE,030,128.0,39.0,0.382,0.413,0.416,0.404,,,,,,,0.709,2.048,0.6,-0.073,-0.061,,-0.003
5jytA_2qkeE,031,127.0,50.0,0.385,0.379,0.441,0.368,,,,,,,0.993,1.676,0.6,0.116,0.02,,-0.001
5jytA_2qkeE,032,127.0,62.0,0.421,0.664,0.419,0.772,,,,,,,-4.223,5.607,0.2,-0.2,0.038,,-0.148
5jytA_2qkeE,033,125.0,58.0,0.45,0.646,0.44,0.723,,,,,,,-2.655,4.023,0.3,-0.204,0.059,,-0.15
5jytA_2qkeE,034,121.0,55.0,0.453,0.716,0.457,0.712,,,,,,,-2.207,4.178,0.4,-0.352,0.064,,-0.173
5jytA_2qkeE,035,120.0,73.0,0.421,0.621,0.458,0.576,,,,,,,-2.878,2.994,0.1,-0.244,0.065,,-0.132
5jytA_2qkeE,036,120.0,63.0,0.437,0.603,0.456,0.484,,,,,,,-2.778,3.559,0.3,-0.309,-0.056,,-0.062
5jytA_2qkeE,037,116.0,35.0,0.638,0.468,0.53,0.467,,,,,,,-1.153,3.423,0.2,-0.179,0.055,,0.136
5jytA_2qkeE,038,115.0,39.0,0.524,0.437,0.514,0.442,,,,,,,1.334,4.303,0.6,-0.121,-0.003,,0.011
5jytA_2qkeE,039,115.0,61.0,0.449,0.624,0.459,0.729,,,,,,,-3.651,3.943,0.1,-0.378,0.011,,-0.141
5jytA_2qkeE,040,114.0,68.0,0.624,0.415,0.68,0.43,,,,,,,4.477,3.396,0.9,0.074,0.014,,0.171
5jytA_2qkeE,041,113.0,41.0,0.35,0.368,0.371,0.382,,,,,,,1.023,1.581,0.7,0.092,0.031,,-0.006
5jytA_2qkeE,042,113.0,62.0,0.444,0.713,0.406,0.702,,,,,,,-4.973,3.478,0.1,-0.174,0.027,,-0.143
5jytA_2qkeE,043,111.0,2.0,0.404,0.55,0.476,0.78,,,,,,,-2.95,3.751,0.1,-0.43,0.026,,-0.158
5jytA_2qkeE,044,108.0,61.0,0.451,0.426,0.499,0.417,,,,,,,4.217,5.642,0.7,0.08,-0.001,,0.07
5jytA_2qkeE,045,107.0,56.0,0.638,0.417,0.628,0.423,,,,,,,-2.722,7.048,0.4,0.144,-0.031,,0.062
5jytA_2qkeE,046,103.0,61.0,0.367,0.39,0.5,0.441,,,,,,,1.565,2.385,0.6,0.115,0.001,,0.002
5jytA_2qkeE,047,102.0,71.0,0.464,0.405,0.544,0.426,,,,,,,2.86,4.087,0.6,0.129,-0.038,,0.067
5jytA_2qkeE,048,102.0,54.0,0.627,0.411,0.648,0.424,,,,,,,1.425,3.38,0.7,0.25,-0.052,,0.152
5jytA_2qkeE,049,100.0,68.0,0.472,0.707,0.474,0.698,,,,,,,0.776,3.05,0.5,0.027,-0.022,,-0.169
5jytA_2qkeE,050,98.0,73.0,0.575,0.416,0.698,0.413,,,,,,,3.387,3.154,0.7,0.088,-0.037,,0.118
5jytA_2qkeE,051,97.0,53.0,0.646,0.444,0.653,0.44,,,,,,,-0.437,3.255,0.5,0.011,-0.019,,0.107
5jytA_2qkeE,052,96.0,48.0,0.47,0.793,0.475,0.596,,,,,,,-3.494,4.563,0.3,-0.402,0.058,,-0.155
5jytA_2qkeE,053,96.0,24.0,0.646,0.445,0.671,0.439,,,,,,,3.74,3.327,0.8,0.083,0.065,,0.134
5jytA_2qkeE,054,94.0,44.0,0.624,0.424,0.66,0.435,,,,,,,0.715,4.983,0.6,0.109,-0.007,,0.035
5jytA_2qkeE,055,93.0,46.0,0.535,0.372,0.417,0.397,,,,,,,3.02,4.303,0.9,0.116,-0.005,,0.207
5jytA_2qkeE,056,91.0,49.0,0.447,0.557,0.428,0.58,,,,,,,-4.978,3.808,0.2,-0.447,0.059,,-0.113
5jytA_2qkeE,057,91.0,57.0,0.523,0.435,0.691,0.442,,,,,,,3.614,4.751,0.7,-0.058,-0.04,,0.074
5jytA_2qkeE,058,88.0,47.0,0.608,0.443,0.623,0.444,,,,,,,4.058,2.752,1.0,0.002,-0.0,,0.008
5jytA_2qkeE,059,88.0,48.0,0.598,0.457,0.61,0.446,,,,,,,4.591,2.192,1.0,0.107,0.019,,-0.0
5jytA_2qkeE,060,86.0,47.0,0.468,0.724,0.465,0.734,,,,,,,0.639,4.445,0.6,-0.152,0.048,,-0.183
5jytA_2qkeE,061,85.0,61.0,0.43,0.61,0.515,0.422,,,,,,,-2.741,3.949,0.2,-0.316,0.05,,-0.026
5jytA_2qkeE,062,84.0,44.0,0.484,0.657,0.678,0.454,,,,,,,-1.26,4.791,0.4,-0.175,-0.018,,-0.117
5jytA_2qkeE,063,82.0,41.0,0.432,0.437,0.478,0.435,,,,,,,5.009,5.001,0.8,0.039,-0.065,,0.02
5jytA_2qkeE,064,82.0,61.0,0.465,0.558,0.433,0.442,,,,,,,-1.793,4.123,0.3,-0.025,0.01,,-0.013
5jytA_2qkeE,065,82.0,38.0,0.61,0.457,0.607,0.437,,,,,,,3.867,2.701,0.9,0.064,0.059,,0.005
5jytA_2qkeE,066,81.0,13.0,0.551,0.446,0.53,0.44,,,,,,,2.028,2.67,0.9,0.112,-0.017,,0.061
5jytA_2qkeE,067,81.0,51.0,0.471,0.719,0.45,0.777,,,,,,,-3.614,4.787,0.3,-0.293,0.045,,-0.169
5jytA_2qkeE,068,81.0,46.0,0.457,0.433,0.484,0.444,,,,,,,3.99,3.724,0.9,-0.121,-0.03,,0.002
5jytA_2qkeE,069,80.0,45.0,0.481,0.436,0.55,0.435,,,,,,,-0.791,3.834,0.3,-0.087,0.055,,-0.011
5jytA_2qkeE,070,77.0,56.0,0.366,0.417,0.423,0.369,,,,,,,-1.743,2.065,0.3,-0.05,0.011,,0.012
5jytA_2qkeE,071,71.0,17.0,0.393,0.536,0.405,0.568,,,,,,,-1.047,3.555,0.3,-0.168,0.065,,-0.01
5jytA_2qkeE,072,71.0,36.0,0.494,0.436,0.513,0.458,,,,,,,-1.329,3.211,0.2,-0.037,0.044,,0.005
5jytA_2qkeE,073,70.0,28.0,0.49,0.463,0.587,0.42,,,,,,,4.47,5.164,0.8,0.12,-0.044,,0.011
5jytA_2qkeE,074,70.0,23.0,0.514,0.354,0.456,0.452,,,,,,,4.489,4.101,0.8,-0.008,0.04,,0.093
5jytA_2qkeE,075,70.0,49.0,0.49,0.716,0.487,0.73,,,,,,,-2.676,4.059,0.2,-0.321,-0.039,,-0.204
5jytA_2qkeE,076,69.0,42.0,0.684,0.438,0.689,0.415,,,,,,,4.371,4.222,0.9,0.2,-0.065,,0.176
5jytA_2qkeE,077,68.0,32.0,0.462,0.409,0.446,0.406,,,,,,,3.829,4.096,0.8,0.148,-0.05,,0.042
5jytA_2qkeE,078,66.0,32.0,0.603,0.412,0.672,0.448,,,,,,,4.388,5.929,0.7,0.053,0.005,,0.174
5jytA_2qkeE,079,64.0,33.0,0.533,0.377,0.618,0.395,,,,,,,5.436,3.537,0.9,0.174,0.031,,0.113
5jytA_2qkeE,080,64.0,32.0,0.461,0.534,0.47,0.615,,,,,,,-1.97,6.438,0.3,-0.295,0.065,,-0.114
5jytA_2qkeE,081,64.0,51.0,0.641,0.458,0.666,0.458,,,,,,,0.712,2.302,0.6,-0.015,0.023,,0.025
5jytA_2qkeE,082,63.0,36.0,0.496,0.426,0.621,0.431,,,,,,,1.762,3.203,0.7,0.06,-0.003,,0.014
5jytA_2qkeE,083,62.0,26.0,0.538,0.382,0.351,0.358,,,,,,,0.436,3.432,0.4,0.047,-0.065,,0.066
5jytA_2qkeE,084,61.0,23.0,0.47,0.426,0.652,0.393,,,,,,,2.154,1.973,0.9,0.087,0.065,,0.038
5jytA_2qkeE,085,61.0,29.0,0.572,0.414,0.653,0.426,,,,,,,1.706,3.421,0.6,0.219,-0.063,,0.143
5jytA_2qkeE,086,61.0,34.0,0.553,0.435,0.643,0.42,,,,,,,-0.832,3.303,0.4,0.209,-0.024,,0.03
5jytA_2qkeE,087,60.0,34.0,0.461,0.414,0.463,0.478,,,,,,,4.27,5.455,0.8,0.04,-0.065,,0.024
5jytA_2qkeE,088,59.0,32.0,0.434,0.62,0.46,0.568,,,,,,,-4.546,4.53,0.1,-0.257,0.065,,-0.064
5jytA_2qkeE,089,58.0,20.0,0.517,0.409,0.544,0.407,,,,,,,4.21,4.436,0.9,0.246,-0.064,,0.144
5jytA_2qkeE,090,58.0,25.0,0.441,0.386,0.661,0.405,,,,,,,4.592,2.4,1.0,0.234,0.044,,0.048
5jytA_2qkeE,091,56.0,40.0,0.489,0.441,0.683,0.448,,,,,,,1.073,5.009,0.6,-0.163,-0.044,,0.048
5jytA_2qkeE,092,55.0,25.0,0.469,0.379,0.642,0.451,,,,,,,2.408,2.719,0.9,-0.074,-0.058,,0.014
5jytA_2qkeE,093,54.0,12.0,0.393,0.494,0.525,0.449,,,,,,,0.691,2.428,0.7,-0.183,-0.012,,0.024
5jytA_2qkeE,094,52.0,26.0,0.689,0.426,0.748,0.437,,,,,,,3.264,3.035,0.9,0.148,-0.062,,0.19
5jytA_2qkeE,095,45.0,31.0,0.597,0.441,0.675,0.432,,,,,,,1.249,3.27,0.7,-0.012,-0.042,,0.061
5jytA_2qkeE,096,44.0,23.0,0.44,0.305,0.4,0.361,,,,,,,0.973,3.161,0.6,0.061,-0.061,,0.107
5jytA_2qkeE,097,43.0,18.0,0.619,0.459,0.638,0.461,,,,,,,4.84,3.449,1.0,-0.031,-0.002,,0.074
5jytA_2qkeE,098,39.0,17.0,0.293,0.318,0.49,0.409,,,,,,,1.044,5.649,0.3,0.026,-0.043,,-0.003
5jytA_2qkeE,099,34.0,11.0,0.419,0.602,0.468,0.811,,,,,,,2.054,5.927,0.5,0.088,-0.055,,-0.116
5jztG_5jzhA,Deep,,,0.597,0.881,0.599,0.94,0.336,0.349,0.33,,,,,,,,-0.013,0.0,
5jztG_5jzhA,000,47.0,17.0,0.196,0.202,0.209,0.267,0.326,0.356,0.324,001; 001; 003; 003; 006; 004; 006; 004; 002; 002,0.52; 0.52; 0.45; 0.44; 0.42; 0.42; 0.41; 0.41; 0.40; 0.40,0.69; 0.69; 0.67; 0.67; 0.59; 0.54; 0.58; 0.52; 0.55; 0.54,39.175,10.89,1.0,-0.017,0.022,0.0,-0.01
5jztG_5jzhA,001,24.0,8.0,0.292,0.269,0.378,0.488,,,,,,,44.641,12.523,1.0,-0.092,0.022,0.0,-0.001
5jztG_5jzhA,002,23.0,6.0,0.193,0.183,0.315,0.336,,,,,,,58.657,2.913,1.0,0.005,0.023,0.0,-0.009
5jztG_5jzhA,003,21.0,11.0,0.175,0.176,0.192,0.227,,,,,,,22.587,8.67,1.0,-0.003,-0.0,,-0.008
5jztG_5jzhA,004,21.0,5.0,0.23,0.216,0.176,0.227,,,,,,,48.343,9.302,1.0,-0.014,0.022,,0.002
5jztG_5jzhA,005,20.0,12.0,0.313,0.426,0.581,0.618,,,,,,,16.574,11.433,1.0,-0.012,0.001,,-0.029
5jztG_5jzhA,006,15.0,7.0,0.297,0.367,0.504,0.753,,,,,,,21.591,6.927,1.0,-0.015,0.021,,-0.036
5jztG_5jzhA,007,,,0.304,0.38,0.417,0.536,,,,,,,51.779,6.62,1.0,0.01,0.021,,-0.062
5jztG_5jzhA,008,13.0,7.0,0.234,0.305,0.259,0.255,,,,,,,20.127,3.47,1.0,-0.015,0.02,,-0.008
5jztG_5jzhA,009,13.0,1.0,0.222,0.228,0.276,0.305,,,,,,,21.72,2.453,1.0,-0.006,0.022,,-0.011
5jztG_5jzhA,010,12.0,1.0,0.249,0.264,0.293,0.366,,,,,,,11.757,5.18,1.0,-0.02,0.023,,-0.018
5jztG_5jzhA,011,,,0.208,0.2,0.253,0.257,,,,,,,22.91,1.764,1.0,0.0,0.022,,-0.004
5jztG_5jzhA,012,12.0,6.0,0.197,0.216,0.336,0.437,,,,,,,5.988,6.023,0.9,-0.1,0.023,,-0.032
5jztG_5jzhA,013,12.0,1.0,0.268,0.386,0.236,0.349,,,,,,,37.675,14.432,1.0,-0.019,0.022,,-0.036
5jztG_5jzhA,014,11.0,2.0,0.197,0.209,0.192,0.188,,,,,,,20.991,1.308,1.0,-0.006,0.022,,-0.002
5jztG_5jzhA,015,11.0,8.0,0.183,0.198,0.545,0.558,,,,,,,26.739,1.27,1.0,0.009,0.022,,-0.001
5jztG_5jzhA,016,,,0.234,0.301,0.512,0.703,,,,,,,24.131,2.148,1.0,-0.024,0.022,,-0.02
5l35G_5l35D,Deep,,,0.844,0.83,0.867,0.842,0.324,0.313,0.324,,,,,,,,0.023,0.0,
5l35G_5l35D,000,17.0,2.0,0.191,0.174,0.335,0.329,0.31,0.297,0.309,005; 005; 001; 001; 004; 002; 004; 002; 003; 003,0.83; 0.83; 0.82; 0.82; 0.82; 0.81; 0.81; 0.80; 0.79; 0.79,0.82; 0.82; 0.82; 0.82; 0.81; 0.79; 0.81; 0.79; 0.76; 0.76,2.855,2.44,0.8,0.0,0.006,0.0,0.0
5l35G_5l35D,001,15.0,13.0,0.243,0.235,0.266,0.268,,,,,,,0.141,1.707,0.6,0.0,0.002,0.0,0.0
5l35G_5l35D,002,14.0,12.0,0.26,0.257,0.377,0.373,,,,,,,-0.552,2.134,0.3,0.0,0.011,,0.0
5l35G_5l35D,003,13.0,12.0,0.23,0.224,0.291,0.291,,,,,,,-1.323,3.155,0.2,0.0,0.005,,0.0
5l35G_5l35D,004,13.0,9.0,0.377,0.376,0.786,0.78,,,,,,,-0.737,2.919,0.3,0.0,0.011,,0.0
5l35G_5l35D,005,13.0,10.0,0.376,0.365,0.783,0.79,,,,,,,-1.853,2.481,0.3,0.0,0.018,,0.0
5l35G_5l35D,006,12.0,10.0,0.212,0.208,0.275,0.286,,,,,,,-1.677,3.474,0.2,0.0,-0.002,,0.0
5l35G_5l35D,007,12.0,11.0,0.281,0.269,0.795,0.796,,,,,,,-1.328,2.907,0.4,0.0,0.025,,0.0
5l35G_5l35D,008,12.0,7.0,0.292,0.299,0.392,0.4,,,,,,,0.38,2.64,0.5,0.0,0.009,,0.0
5l35G_5l35D,009,11.0,10.0,0.266,0.279,0.389,0.387,,,,,,,-0.683,2.232,0.4,0.0,0.023,,0.0
5l35G_5l35D,010,11.0,8.0,0.304,0.31,0.779,0.775,,,,,,,-3.335,2.058,0.0,0.0,0.006,,0.0
5l35G_5l35D,011,10.0,8.0,0.218,0.224,0.318,0.321,,,,,,,-0.787,1.895,0.4,0.0,0.002,,0.0
5l35G_5l35D,012,,,0.399,0.396,0.792,0.777,,,,,,,-4.221,3.585,0.2,0.0,0.025,,0.0
5lj3M_3tp2A,Deep,,,0.916,0.885,0.898,0.86,0.299,0.256,0.292,,,,,,,,0.068,0.0,
5lj3M_3tp2A,000,465.0,213.0,0.319,0.295,0.278,0.274,0.268,0.234,0.258,001; 001; 006; 006; 005; 005; 002; 002; 004; 004,0.80; 0.80; 0.75; 0.75; 0.71; 0.71; 0.69; 0.69; 0.67; 0.67,0.85; 0.85; 0.75; 0.75; 0.78; 0.78; 0.77; 0.77; 0.73; 0.73,29.117,9.903,1.0,,0.055,0.0,0.02
5lj3M_3tp2A,001,86.0,50.0,0.595,0.672,0.88,0.868,0.28,0.241,0.284,002; 002; 001; 001; 006; 006; 007; 003; 003; 007,0.79; 0.79; 0.76; 0.76; 0.73; 0.73; 0.71; 0.71; 0.71; 0.71,0.80; 0.80; 0.88; 0.88; 0.76; 0.76; 0.76; 0.72; 0.72; 0.76,28.801,13.448,1.0,,0.071,0.0,0.029
5lj3M_3tp2A,002,66.0,42.0,0.252,0.275,0.279,0.28,0.01,0.008,0.008,009; 009; 001; 002; 002; 001; 004; 004; 007; 003,0.34; 0.34; 0.33; 0.33; 0.33; 0.33; 0.28; 0.28; 0.27; 0.27,0.36; 0.35; 0.35; 0.34; 0.34; 0.35; 0.29; 0.29; 0.28; 0.30,28.766,12.343,1.0,,0.036,0.0,0.056
5lj3M_3tp2A,003,51.0,27.0,0.705,0.759,0.765,0.889,0.005,0.004,0.004,001; 001; 004; 004; 002; 002; 008; 008; 003; 003,0.71; 0.71; 0.70; 0.69; 0.68; 0.68; 0.58; 0.58; 0.50; 0.50,0.75; 0.75; 0.73; 0.73; 0.76; 0.76; 0.65; 0.65; 0.51; 0.50,24.044,7.23,1.0,,0.043,0.0,0.067
5lj3M_3tp2A,004,51.0,5.0,0.253,0.254,0.271,0.314,0.283,0.236,0.274,001; 001; 002; 002; 006; 006; 003; 003; 007; 007,0.83; 0.83; 0.80; 0.80; 0.76; 0.76; 0.70; 0.70; 0.69; 0.68,0.89; 0.89; 0.85; 0.85; 0.77; 0.77; 0.76; 0.76; 0.74; 0.74,24.273,11.225,1.0,,0.075,0.0,0.032
5lj3M_3tp2A,005,45.0,39.0,0.336,0.383,0.821,0.867,0.118,0.094,0.109,001; 001; 002; 002; 003; 003; 006; 006; 004; 004,0.85; 0.85; 0.82; 0.82; 0.74; 0.74; 0.73; 0.73; 0.70; 0.70,0.88; 0.89; 0.84; 0.84; 0.78; 0.78; 0.79; 0.79; 0.76; 0.76,19.513,6.171,1.0,,-0.007,0.0,-0.005
5lj3M_3tp2A,006,44.0,2.0,0.229,0.234,0.248,0.293,,,,,,,25.835,9.483,1.0,,0.076,0.0,0.136
5lj3M_3tp2A,007,44.0,3.0,0.238,0.25,0.244,0.265,,,,,,,33.318,2.219,1.0,,0.077,0.0,0.019
5lj3M_3tp2A,008,43.0,1.0,0.255,0.286,0.234,0.254,,,,,,,32.758,5.488,1.0,,0.059,0.0,0.076
5lj3M_3tp2A,009,42.0,20.0,0.391,0.454,0.367,0.406,,,,,,,11.94,4.081,1.0,,0.058,0.0,0.004
5lj3M_3tp2A,010,41.0,27.0,0.414,0.453,0.383,0.401,,,,,,,19.4,6.737,1.0,,0.025,0.0,0.03
5lj3M_3tp2A,011,40.0,22.0,0.643,0.731,0.868,0.852,,,,,,,27.478,9.339,1.0,,0.056,0.0,0.018
5lj3M_3tp2A,012,40.0,15.0,0.291,0.303,0.336,0.358,,,,,,,12.403,6.559,0.9,,0.073,0.0,0.01
5lj3M_3tp2A,013,38.0,10.0,0.394,0.383,0.357,0.411,,,,,,,17.781,9.854,1.0,,0.069,0.0,0.028
5lj3M_3tp2A,014,38.0,2.0,0.339,0.376,0.389,0.426,,,,,,,31.618,5.43,1.0,,0.063,0.0,-0.022
5lj3M_3tp2A,015,37.0,27.0,0.699,0.76,0.776,0.828,,,,,,,28.421,13.912,1.0,,0.031,0.0,0.018
5lj3M_3tp2A,016,37.0,11.0,0.252,0.262,0.304,0.333,,,,,,,29.585,5.869,1.0,,0.075,0.0,0.011
5lj3M_3tp2A,017,36.0,5.0,0.231,0.247,0.341,0.406,,,,,,,30.032,8.211,1.0,,0.075,0.0,0.059
5lj3M_3tp2A,018,35.0,8.0,0.323,0.351,0.275,0.329,,,,,,,34.472,2.131,1.0,,0.075,0.0,-0.002
5lj3M_3tp2A,019,33.0,20.0,0.326,0.373,0.499,0.541,,,,,,,28.566,12.853,1.0,,0.048,0.0,-0.144
5lj3M_3tp2A,020,33.0,4.0,0.287,0.329,0.321,0.38,,,,,,,36.929,2.543,1.0,,0.068,0.0,0.048
5lj3M_3tp2A,021,32.0,19.0,0.408,0.448,0.452,0.496,,,,,,,9.953,4.588,1.0,,0.075,0.0,-0.001
5lj3M_3tp2A,022,32.0,11.0,0.236,0.248,0.247,0.27,,,,,,,31.726,9.072,1.0,,0.044,0.0,0.069
5lj3M_3tp2A,023,32.0,4.0,0.255,0.266,0.244,0.258,,,,,,,35.125,4.111,1.0,,0.074,0.0,0.062
5lj3M_3tp2A,024,32.0,2.0,0.253,0.269,0.284,0.263,,,,,,,27.402,7.736,1.0,,0.05,0.0,0.067
5lj3M_3tp2A,025,31.0,15.0,0.43,0.478,0.437,0.498,,,,,,,12.371,2.748,1.0,,0.071,0.0,0.031
5lj3M_3tp2A,026,31.0,8.0,0.433,0.472,0.454,0.479,,,,,,,11.301,2.729,1.0,,0.074,0.0,0.031
5lj3M_3tp2A,027,30.0,18.0,0.352,0.369,0.435,0.493,,,,,,,11.096,2.65,1.0,,0.06,0.0,0.01
5lj3M_3tp2A,028,30.0,14.0,0.431,0.477,0.415,0.463,,,,,,,10.819,1.305,1.0,,0.066,0.0,0.01
5lj3M_3tp2A,029,30.0,5.0,0.291,0.322,0.289,0.335,,,,,,,20.598,9.3,1.0,,0.053,0.0,0.024
5lj3M_3tp2A,030,29.0,7.0,0.301,0.353,0.27,0.317,,,,,,,33.695,4.065,1.0,,0.073,,0.02
5lj3M_3tp2A,031,28.0,10.0,0.289,0.307,0.265,0.291,,,,,,,31.283,10.094,1.0,,0.024,,0.034
5lj3M_3tp2A,032,28.0,1.0,0.316,0.349,0.234,0.322,,,,,,,35.225,2.607,1.0,,0.068,,-0.062
5lj3M_3tp2A,033,27.0,11.0,0.3,0.342,0.298,0.325,,,,,,,27.174,11.269,1.0,,0.068,,-0.012
5lj3M_3tp2A,034,27.0,2.0,0.274,0.24,0.272,0.305,,,,,,,31.803,8.537,1.0,,0.05,,0.047
5lj3M_3tp2A,035,27.0,1.0,0.283,0.286,0.211,0.237,,,,,,,36.914,2.163,1.0,,0.077,,0.049
5lj3M_3tp2A,036,27.0,2.0,0.283,0.302,0.373,0.419,,,,,,,33.969,4.546,1.0,,0.059,,-0.009
5lj3M_3tp2A,037,27.0,7.0,0.291,0.327,0.316,0.361,,,,,,,29.113,8.839,1.0,,0.073,,-0.023
5lj3M_3tp2A,038,26.0,16.0,0.367,0.422,0.439,0.503,,,,,,,11.827,2.522,1.0,,0.05,,-0.017
5lj3M_3tp2A,039,26.0,16.0,0.296,0.327,0.378,0.423,,,,,,,23.146,10.149,1.0,,0.04,,-0.065
5lj3M_3tp2A,040,25.0,2.0,0.274,0.301,0.271,0.293,,,,,,,33.842,1.174,1.0,,0.074,,0.075
5lj3M_3tp2A,041,25.0,1.0,0.272,0.287,0.25,0.264,,,,,,,32.464,2.557,1.0,,0.072,,0.112
5lj3M_3tp2A,042,25.0,5.0,0.24,0.271,0.298,0.302,,,,,,,33.248,2.022,1.0,,0.034,,0.059
5lj3M_3tp2A,043,25.0,3.0,0.241,0.264,0.244,0.257,,,,,,,37.428,4.19,1.0,,0.066,,0.045
5lj3M_3tp2A,044,25.0,7.0,0.323,0.35,0.318,0.378,,,,,,,33.959,6.156,1.0,,0.053,,0.03
5lj3M_3tp2A,045,24.0,14.0,0.397,0.432,0.514,0.544,,,,,,,13.857,7.528,1.0,,0.069,,0.033
5lj3M_3tp2A,046,24.0,9.0,0.456,0.51,0.402,0.444,,,,,,,12.042,4.383,1.0,,0.067,,0.09
5lj3M_3tp2A,047,24.0,3.0,0.223,0.237,0.286,0.339,,,,,,,32.995,3.272,1.0,,0.076,,0.06
5lj3M_3tp2A,048,24.0,1.0,0.234,0.258,0.252,0.247,,,,,,,36.161,1.815,1.0,,0.078,,0.031
5lj3M_3tp2A,049,24.0,2.0,0.228,0.228,0.252,0.263,,,,,,,34.785,2.757,1.0,,0.07,,0.079
5lj3M_3tp2A,050,23.0,13.0,0.4,0.459,0.455,0.492,,,,,,,10.783,2.541,1.0,,0.073,,0.026
5lj3M_3tp2A,051,23.0,1.0,0.262,0.309,0.305,0.354,,,,,,,39.708,1.122,1.0,,0.054,,0.106
5lj3M_3tp2A,052,23.0,8.0,0.294,0.366,0.299,0.328,,,,,,,35.662,4.6,1.0,,0.071,,-0.009
5lj3M_3tp2A,053,23.0,8.0,0.212,0.269,0.272,0.307,,,,,,,32.716,10.384,1.0,,0.062,,0.045
5lj3M_3tp2A,054,23.0,8.0,0.258,0.288,0.3,0.322,,,,,,,27.346,9.268,1.0,,0.049,,0.015
