pdb_file,score_pdb1,score_pdb2,Fold,cluster_num,unique_fold_score
ShallowMsa_021_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34329,0.86392,3j97,021,0.0
ShallowMsa_021_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.34118,0.83842,3j97,021,0.0
ShallowMsa_022_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.33614,0.86093,3j97,022,0.0
ShallowMsa_022_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.33451,0.86331,3j97,022,0.0
ShallowMsa_022_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33288,0.82365,3j97,022,0.0
ShallowMsa_022_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.32909,0.81534,3j97,022,0.0
ShallowMsa_022_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.33404,0.83643,3j97,022,0.0
ShallowMsa_023_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34147,0.86371,3j97,023,0.0
ShallowMsa_023_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34037,0.87844,3j97,023,0.0
ShallowMsa_023_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.34086,0.87509,3j97,023,0.0
ShallowMsa_023_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34324,0.88596,3j97,023,0.0
ShallowMsa_023_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.33549,0.84802,3j97,023,0.0
ShallowMsa_024_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34144,0.88935,3j97,024,0.0
ShallowMsa_024_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34351,0.90201,3j97,024,0.0
ShallowMsa_024_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33778,0.84411,3j97,024,0.0
ShallowMsa_024_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33665,0.8441,3j97,024,0.0
ShallowMsa_024_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34414,0.87801,3j97,024,0.0
ShallowMsa_025_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33904,0.87602,3j97,025,0.0
ShallowMsa_025_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.33894,0.86785,3j97,025,0.0
ShallowMsa_025_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33906,0.85662,3j97,025,0.0
ShallowMsa_025_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34193,0.86674,3j97,025,0.0
ShallowMsa_025_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34489,0.87652,3j97,025,0.0
ShallowMsa_026_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33972,0.86711,3j97,026,0.0
ShallowMsa_026_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34179,0.8421,3j97,026,0.0
ShallowMsa_026_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33294,0.83476,3j97,026,0.0
ShallowMsa_026_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33394,0.83122,3j97,026,0.0
ShallowMsa_026_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3364,0.8527,3j97,026,0.0
ShallowMsa_027_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34306,0.91867,3j97,027,0.0
ShallowMsa_027_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34341,0.90367,3j97,027,0.0
ShallowMsa_027_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33895,0.87218,3j97,027,0.0
ShallowMsa_027_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33551,0.86528,3j97,027,0.0
ShallowMsa_027_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.33676,0.88571,3j97,027,0.0
ShallowMsa_028_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34486,0.87097,3j97,028,0.0
ShallowMsa_028_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34102,0.86913,3j97,028,0.0
ShallowMsa_028_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34137,0.83987,3j97,028,0.0
ShallowMsa_028_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34165,0.86547,3j97,028,0.0
ShallowMsa_028_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34403,0.87061,3j97,028,0.0
ShallowMsa_029_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34851,0.90892,3j97,029,0.0
ShallowMsa_029_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34324,0.90202,3j97,029,0.0
ShallowMsa_029_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34403,0.87451,3j97,029,0.0
ShallowMsa_029_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34091,0.86584,3j97,029,0.0
ShallowMsa_029_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3473,0.89391,3j97,029,0.0
ShallowMsa_030_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34818,0.90626,3j97,030,0.0
ShallowMsa_030_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34824,0.9266,3j97,030,0.0
ShallowMsa_030_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34597,0.8931,3j97,030,0.0
ShallowMsa_030_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34096,0.88023,3j97,030,0.0
ShallowMsa_030_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3492,0.89188,3j97,030,0.0
ShallowMsa_031_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33877,0.88134,3j97,031,0.0
ShallowMsa_031_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34384,0.87343,3j97,031,0.0
ShallowMsa_031_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33822,0.85107,3j97,031,0.0
ShallowMsa_031_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33493,0.84662,3j97,031,0.0
ShallowMsa_031_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34498,0.89227,3j97,031,0.0
ShallowMsa_032_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34427,0.92342,3j97,032,0.0
ShallowMsa_032_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34503,0.90365,3j97,032,0.0
ShallowMsa_032_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_000.pdb,0.3418,0.91161,3j97,032,0.0
ShallowMsa_032_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.34086,0.88115,3j97,032,0.0
ShallowMsa_032_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.35195,0.89601,3j97,032,0.0
ShallowMsa_033_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34567,0.88431,3j97,033,0.0
ShallowMsa_033_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34558,0.90447,3j97,033,0.0
ShallowMsa_033_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34633,0.87687,3j97,033,0.0
ShallowMsa_033_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.343,0.87062,3j97,033,0.0
ShallowMsa_033_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34815,0.89485,3j97,033,0.0
ShallowMsa_034_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34133,0.87051,3j97,034,0.0
ShallowMsa_034_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34002,0.88485,3j97,034,0.0
ShallowMsa_034_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33676,0.86057,3j97,034,0.0
ShallowMsa_034_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33453,0.84835,3j97,034,0.0
ShallowMsa_034_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34042,0.86398,3j97,034,0.0
ShallowMsa_035_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33899,0.88765,3j97,035,0.0
ShallowMsa_035_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34102,0.88894,3j97,035,0.0
ShallowMsa_035_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33906,0.87291,3j97,035,0.0
ShallowMsa_035_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33984,0.86241,3j97,035,0.0
ShallowMsa_035_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.33618,0.88529,3j97,035,0.0
ShallowMsa_036_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34252,0.87621,3j97,036,0.0
ShallowMsa_036_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34029,0.88678,3j97,036,0.0
ShallowMsa_036_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33721,0.85533,3j97,036,0.0
ShallowMsa_036_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.3376,0.83443,3j97,036,0.0
ShallowMsa_036_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34222,0.87529,3j97,036,0.0
ShallowMsa_037_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33687,0.86958,3j97,037,0.0
ShallowMsa_037_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.3385,0.86823,3j97,037,0.0
ShallowMsa_037_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33327,0.82752,3j97,037,0.0
ShallowMsa_037_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34209,0.87298,3j97,037,0.0
ShallowMsa_037_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.33524,0.8415,3j97,037,0.0
ShallowMsa_038_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33525,0.85163,3j97,038,0.0
ShallowMsa_038_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.33683,0.84687,3j97,038,0.0
ShallowMsa_038_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33509,0.83007,3j97,038,0.0
ShallowMsa_038_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33636,0.83218,3j97,038,0.0
ShallowMsa_038_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.33327,0.836,3j97,038,0.0
ShallowMsa_039_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.35096,0.91429,3j97,039,0.0
ShallowMsa_039_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.35622,0.88077,3j97,039,0.0
ShallowMsa_039_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.35127,0.9014,3j97,039,0.0
ShallowMsa_039_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34956,0.9183,3j97,039,0.0
ShallowMsa_039_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.35303,0.89213,3j97,039,0.0
ShallowMsa_040_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34434,0.88043,3j97,040,0.0
ShallowMsa_040_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34342,0.8974,3j97,040,0.0
ShallowMsa_040_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34521,0.86965,3j97,040,0.0
ShallowMsa_040_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34073,0.87499,3j97,040,0.0
ShallowMsa_040_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34785,0.88734,3j97,040,0.0
ShallowMsa_041_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33669,0.87475,3j97,041,0.0
ShallowMsa_041_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.33967,0.8687,3j97,041,0.0
ShallowMsa_041_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33858,0.84878,3j97,041,0.0
ShallowMsa_041_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33854,0.85953,3j97,041,0.0
ShallowMsa_041_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34175,0.86433,3j97,041,0.0
ShallowMsa_042_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34631,0.9168,3j97,042,0.0
ShallowMsa_042_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.3484,0.90425,3j97,042,0.0
ShallowMsa_042_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34561,0.88113,3j97,042,0.0
ShallowMsa_042_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34675,0.88488,3j97,042,0.0
ShallowMsa_042_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.34192,0.87012,3j97,042,0.0
ShallowMsa_043_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34344,0.88187,3j97,043,0.0
ShallowMsa_043_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.34342,0.87145,3j97,043,0.0
ShallowMsa_043_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.34381,0.85471,3j97,043,0.0
ShallowMsa_043_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.3458,0.86421,3j97,043,0.0
ShallowMsa_043_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.34288,0.86516,3j97,043,0.0
ShallowMsa_044_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34929,0.91731,3j97,044,0.0
ShallowMsa_044_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34979,0.91063,3j97,044,0.0
ShallowMsa_044_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34617,0.89408,3j97,044,0.0
ShallowMsa_044_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34374,0.89861,3j97,044,0.0
ShallowMsa_044_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3485,0.90298,3j97,044,0.0
ShallowMsa_045_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34256,0.87456,3j97,045,0.0
ShallowMsa_045_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34464,0.86064,3j97,045,0.0
ShallowMsa_045_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34195,0.88935,3j97,045,0.0
ShallowMsa_045_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33623,0.84687,3j97,045,0.0
ShallowMsa_045_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3439,0.86699,3j97,045,0.0
ShallowMsa_046_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.334,0.86216,3j97,046,0.0
ShallowMsa_046_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.33973,0.88284,3j97,046,0.0
ShallowMsa_046_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.3326,0.84706,3j97,046,0.0
ShallowMsa_046_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33331,0.83085,3j97,046,0.0
ShallowMsa_046_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3333,0.84268,3j97,046,0.0
ShallowMsa_047_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34563,0.89347,3j97,047,0.0
ShallowMsa_047_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34693,0.88233,3j97,047,0.0
ShallowMsa_047_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34482,0.8901,3j97,047,0.0
ShallowMsa_047_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.3423,0.86503,3j97,047,0.0
ShallowMsa_047_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34669,0.87796,3j97,047,0.0
ShallowMsa_048_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,0.34374,0.91178,3j97,048,0.0
ShallowMsa_048_unrelaxed_rank_002_alphafold2_ptm_model_3_seed_000.pdb,0.34565,0.92087,3j97,048,0.0
ShallowMsa_048_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34105,0.89115,3j97,048,0.0
ShallowMsa_048_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34259,0.88684,3j97,048,0.0
ShallowMsa_048_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34904,0.9212,3j97,048,0.0
ShallowMsa_049_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.35123,0.89698,3j97,049,0.0
ShallowMsa_049_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.35301,0.8968,3j97,049,0.0
ShallowMsa_049_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.35135,0.89466,3j97,049,0.0
ShallowMsa_049_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34475,0.87358,3j97,049,0.0
ShallowMsa_049_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.3522,0.9101,3j97,049,0.0
ShallowMsa_050_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34545,0.90395,3j97,050,0.0
ShallowMsa_050_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34484,0.89003,3j97,050,0.0
ShallowMsa_050_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34544,0.89539,3j97,050,0.0
ShallowMsa_050_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33848,0.865,3j97,050,0.0
ShallowMsa_050_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34519,0.89126,3j97,050,0.0
ShallowMsa_051_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34486,0.90782,3j97,051,0.0
ShallowMsa_051_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34571,0.90397,3j97,051,0.0
ShallowMsa_051_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34181,0.86818,3j97,051,0.0
ShallowMsa_051_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34218,0.88323,3j97,051,0.0
ShallowMsa_051_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34454,0.89816,3j97,051,0.0
ShallowMsa_052_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.35087,0.91901,3j97,052,0.0
ShallowMsa_052_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.35167,0.90325,3j97,052,0.0
ShallowMsa_052_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34653,0.89633,3j97,052,0.0
ShallowMsa_052_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34866,0.88799,3j97,052,0.0
ShallowMsa_052_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.34436,0.87739,3j97,052,0.0
ShallowMsa_053_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.35069,0.91422,3j97,053,0.0
ShallowMsa_053_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.35304,0.9077,3j97,053,0.0
ShallowMsa_053_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34766,0.89099,3j97,053,0.0
ShallowMsa_053_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34653,0.89782,3j97,053,0.0
ShallowMsa_053_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.35321,0.91376,3j97,053,0.0
ShallowMsa_054_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34082,0.87433,3j97,054,0.0
ShallowMsa_054_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34049,0.87406,3j97,054,0.0
ShallowMsa_054_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33679,0.85792,3j97,054,0.0
ShallowMsa_054_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34057,0.87144,3j97,054,0.0
ShallowMsa_054_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.3348,0.82151,3j97,054,0.0
ShallowMsa_055_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.33926,0.87056,3j97,055,0.0
ShallowMsa_055_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.34016,0.8632,3j97,055,0.0
ShallowMsa_055_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.33846,0.85122,3j97,055,0.0
ShallowMsa_055_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33521,0.83846,3j97,055,0.0
ShallowMsa_055_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.33903,0.85658,3j97,055,0.0
ShallowMsa_056_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34664,0.91352,3j97,056,0.0
ShallowMsa_056_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.3489,0.90809,3j97,056,0.0
ShallowMsa_056_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34919,0.91336,3j97,056,0.0
ShallowMsa_056_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.34571,0.88953,3j97,056,0.0
ShallowMsa_056_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.35118,0.90964,3j97,056,0.0
ShallowMsa_057_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34678,0.91849,3j97,057,0.0
ShallowMsa_057_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.35199,0.91625,3j97,057,0.0
ShallowMsa_057_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34708,0.90656,3j97,057,0.0
ShallowMsa_057_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.34863,0.92063,3j97,057,0.0
ShallowMsa_057_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.34223,0.89495,3j97,057,0.0
ShallowMsa_058_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.34281,0.91141,3j97,058,0.0
ShallowMsa_058_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.35076,0.90377,3j97,058,0.0
ShallowMsa_058_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.34604,0.90348,3j97,058,0.0
ShallowMsa_058_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.33865,0.87832,3j97,058,0.0
ShallowMsa_058_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.34432,0.88754,3j97,058,0.0
DeepMsa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,0.91818,0.81096,4n9w,Query,1.0
DeepMsa_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_000.pdb,0.89726,0.81687,4n9w,Query,1.0
DeepMsa_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.89795,0.82299,4n9w,Query,1.0
DeepMsa_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_000.pdb,0.90459,0.82211,4n9w,Query,1.0
DeepMsa_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_000.pdb,0.91387,0.82201,4n9w,Query,1.0
ShallowMsa_000_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.84792,0.77193,4n9w,000,1.0
ShallowMsa_000_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.86208,0.77951,4n9w,000,1.0
ShallowMsa_000_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.86457,0.78667,4n9w,000,1.0
ShallowMsa_000_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.85798,0.77552,4n9w,000,1.0
ShallowMsa_000_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.89137,0.77877,4n9w,000,1.0
ShallowMsa_001_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.89028,0.79449,4n9w,001,1.0
ShallowMsa_001_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_000.pdb,0.86862,0.79622,4n9w,001,1.0
ShallowMsa_001_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_000.pdb,0.87411,0.79554,4n9w,001,1.0
ShallowMsa_001_unrelaxed_rank_004_alphafold2_ptm_model_1_seed_000.pdb,0.90102,0.77739,4n9w,001,1.0
ShallowMsa_001_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_000.pdb,0.8948,0.77383,4n9w,001,1.0
ShallowMsa_002_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.88017,0.7644,4n9w,002,1.0
ShallowMsa_002_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.86886,0.78359,4n9w,002,1.0
ShallowMsa_002_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_000.pdb,0.89063,0.78501,4n9w,002,1.0
ShallowMsa_002_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_000.pdb,0.87197,0.76075,4n9w,002,1.0
ShallowMsa_002_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.89651,0.77744,4n9w,002,1.0
ShallowMsa_003_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.8587,0.76757,4n9w,003,1.0
ShallowMsa_003_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.87586,0.77703,4n9w,003,1.0
ShallowMsa_003_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_000.pdb,0.84835,0.77687,4n9w,003,1.0
ShallowMsa_003_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_000.pdb,0.87049,0.76648,4n9w,003,1.0
ShallowMsa_003_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_000.pdb,0.86871,0.7699,4n9w,003,1.0
ShallowMsa_004_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,0.89784,0.77032,4n9w,004,1.0
ShallowMsa_004_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_000.pdb,0.87506,0.77133,4n9w,004,1.0
