FoldPair,File,recall_only_fold1,recall_only_fold2,cluster_num
1nqjB_1nqdA,msa_t__ShallowMsa_012.npy,0.08,0.02,012
1nqjB_1nqdA,msa_t__ShallowMsa_006.npy,0.11,0.03,006
1nqjB_1nqdA,msa_t__ShallowMsa_007.npy,0.17,0.05,007
1nqjB_1nqdA,msa_t__ShallowMsa_013.npy,0.16,0.05,013
1nqjB_1nqdA,msa_t__ShallowMsa_005.npy,0.12,0.05,005
1nqjB_1nqdA,msa_t__ShallowMsa_011.npy,0.1,0.03,011
1nqjB_1nqdA,msa_t__ShallowMsa_010.npy,0.11,0.03,010
1nqjB_1nqdA,msa_t__ShallowMsa_004.npy,0.25,0.08,004
1nqjB_1nqdA,msa_t__ShallowMsa_009.npy,0.18,0.05,009
1nqjB_1nqdA,msa_t__ShallowMsa_008.npy,0.37,0.06,008
1nqjB_1nqdA,msa_t__ShallowMsa_020.npy,0.11,0.03,020
1nqjB_1nqdA,msa_t__ShallowMsa_018.npy,0.09,0.02,018
1nqjB_1nqdA,msa_t__ShallowMsa_019.npy,0.15,0.06,019
4aalA_4aanA,msa_t__ShallowMsa_000.npy,0.05,0.03,000
4aalA_4aanA,msa_t__ShallowMsa_014.npy,0.09,0.04,014
4aalA_4aanA,msa_t__ShallowMsa_028.npy,0.08,0.05,028
4aalA_4aanA,msa_t__ShallowMsa_029.npy,0.08,0.04,029
4aalA_4aanA,msa_t__ShallowMsa_015.npy,0.11,0.05,015
4aalA_4aanA,msa_t__ShallowMsa_001.npy,0.06,0.04,001
4aalA_4aanA,msa_t__ShallowMsa_017.npy,0.09,0.04,017
4aalA_4aanA,msa_t__ShallowMsa_003.npy,0.04,0.02,003
4aalA_4aanA,msa_t__ShallowMsa_002.npy,0.06,0.04,002
4aalA_4aanA,msa_t__ShallowMsa_016.npy,0.08,0.04,016
4aalA_4aanA,msa_t__ShallowMsa_012.npy,0.08,0.04,012
4aalA_4aanA,msa_t__ShallowMsa_006.npy,0.07,0.04,006
4aalA_4aanA,msa_t__ShallowMsa_007.npy,0.08,0.05,007
4aalA_4aanA,msa_t__ShallowMsa_013.npy,0.06,0.03,013
4aalA_4aanA,msa_t__ShallowMsa_039.npy,0.06,0.03,039
4aalA_4aanA,msa_t__ShallowMsa_005.npy,0.05,0.05,005
4aalA_4aanA,msa_t__ShallowMsa_011.npy,0.07,0.05,011
4aalA_4aanA,msa_t__ShallowMsa_010.npy,0.08,0.05,010
4aalA_4aanA,msa_t__ShallowMsa_004.npy,0.06,0.05,004
4aalA_4aanA,msa_t__ShallowMsa_038.npy,0.06,0.03,038
4aalA_4aanA,msa_t__ShallowMsa_063.npy,0.06,0.04,063
4aalA_4aanA,msa_t__ShallowMsa_077.npy,0.03,0.04,077
4aalA_4aanA,msa_t__ShallowMsa_088.npy,0.04,0.02,088
4aalA_4aanA,msa_t__ShallowMsa_089.npy,0.05,0.02,089
4aalA_4aanA,msa_t__ShallowMsa_076.npy,0.04,0.02,076
4aalA_4aanA,msa_t__ShallowMsa_062.npy,0.06,0.03,062
4aalA_4aanA,msa_t__ShallowMsa_074.npy,0.06,0.03,074
4aalA_4aanA,msa_t__ShallowMsa_060.npy,0.09,0.04,060
4aalA_4aanA,msa_t__ShallowMsa_048.npy,0.06,0.03,048
4aalA_4aanA,msa_t__ShallowMsa_049.npy,0.03,0.03,049
4aalA_4aanA,msa_t__ShallowMsa_061.npy,0.07,0.03,061
4aalA_4aanA,msa_t__ShallowMsa_075.npy,0.06,0.05,075
4aalA_4aanA,msa_t__ShallowMsa_059.npy,0.05,0.04,059
4aalA_4aanA,msa_t__ShallowMsa_071.npy,0.05,0.04,071
4aalA_4aanA,msa_t__ShallowMsa_065.npy,0.04,0.02,065
4aalA_4aanA,msa_t__ShallowMsa_064.npy,0.05,0.03,064
4aalA_4aanA,msa_t__ShallowMsa_070.npy,0.07,0.03,070
4aalA_4aanA,msa_t__ShallowMsa_058.npy,0.04,0.02,058
4aalA_4aanA,msa_t__ShallowMsa_066.npy,0.07,0.03,066
4aalA_4aanA,msa_t__ShallowMsa_072.npy,0.05,0.03,072
4aalA_4aanA,msa_t__ShallowMsa_073.npy,0.05,0.03,073
4aalA_4aanA,msa_t__ShallowMsa_067.npy,0.05,0.04,067
4aalA_4aanA,msa_t__ShallowMsa_042.npy,0.06,0.03,042
4aalA_4aanA,msa_t__ShallowMsa_056.npy,0.06,0.03,056
4aalA_4aanA,msa_t__ShallowMsa_081.npy,0.04,0.04,081
4aalA_4aanA,msa_t__ShallowMsa_095.npy,0.07,0.02,095
4aalA_4aanA,msa_t__ShallowMsa_094.npy,0.06,0.02,094
4aalA_4aanA,msa_t__ShallowMsa_080.npy,0.05,0.04,080
4aalA_4aanA,msa_t__ShallowMsa_057.npy,0.04,0.03,057
4aalA_4aanA,msa_t__ShallowMsa_043.npy,0.06,0.04,043
4aalA_4aanA,msa_t__ShallowMsa_055.npy,0.04,0.03,055
4aalA_4aanA,msa_t__ShallowMsa_041.npy,0.07,0.06,041
4aalA_4aanA,msa_t__ShallowMsa_069.npy,0.03,0.02,069
4aalA_4aanA,msa_t__ShallowMsa_096.npy,0.08,0.03,096
4aalA_4aanA,msa_t__ShallowMsa_082.npy,0.03,0.01,082
4aalA_4aanA,msa_t__ShallowMsa_083.npy,0.07,0.04,083
4aalA_4aanA,msa_t__ShallowMsa_097.npy,0.02,0.01,097
4aalA_4aanA,msa_t__ShallowMsa_068.npy,0.06,0.03,068
4aalA_4aanA,msa_t__ShallowMsa_040.npy,0.05,0.02,040
4aalA_4aanA,msa_t__ShallowMsa_054.npy,0.04,0.01,054
4aalA_4aanA,msa_t__ShallowMsa_078.npy,0.04,0.02,078
4aalA_4aanA,msa_t__ShallowMsa_050.npy,0.07,0.03,050
4aalA_4aanA,msa_t__ShallowMsa_044.npy,0.03,0.04,044
4aalA_4aanA,msa_t__ShallowMsa_093.npy,0.04,0.01,093
4aalA_4aanA,msa_t__ShallowMsa_087.npy,0.02,0.01,087
4aalA_4aanA,msa_t__ShallowMsa_086.npy,0.04,0.03,086
4aalA_4aanA,msa_t__ShallowMsa_092.npy,0.04,0.02,092
4aalA_4aanA,msa_t__ShallowMsa_045.npy,0.06,0.02,045
4aalA_4aanA,msa_t__ShallowMsa_051.npy,0.06,0.03,051
4aalA_4aanA,msa_t__ShallowMsa_079.npy,0.04,0.02,079
4aalA_4aanA,msa_t__ShallowMsa_047.npy,0.04,0.01,047
4aalA_4aanA,msa_t__ShallowMsa_053.npy,0.05,0.02,053
4aalA_4aanA,msa_t__ShallowMsa_084.npy,0.06,0.03,084
4aalA_4aanA,msa_t__ShallowMsa_090.npy,0.04,0.02,090
4aalA_4aanA,msa_t__ShallowMsa_091.npy,0.02,0.01,091
4aalA_4aanA,msa_t__ShallowMsa_085.npy,0.04,0.02,085
4aalA_4aanA,msa_t__ShallowMsa_052.npy,0.07,0.04,052
4aalA_4aanA,msa_t__ShallowMsa_046.npy,0.04,0.03,046
4aalA_4aanA,msa_t__ShallowMsa_021.npy,0.09,0.03,021
4aalA_4aanA,msa_t__ShallowMsa_035.npy,0.07,0.03,035
4aalA_4aanA,msa_t__ShallowMsa_009.npy,0.06,0.03,009
4aalA_4aanA,msa_t__ShallowMsa_008.npy,0.05,0.02,008
4aalA_4aanA,msa_t__ShallowMsa_034.npy,0.1,0.05,034
4aalA_4aanA,msa_t__ShallowMsa_020.npy,0.07,0.03,020
4aalA_4aanA,msa_t__ShallowMsa_036.npy,0.06,0.03,036
4aalA_4aanA,msa_t__ShallowMsa_022.npy,0.06,0.05,022
4aalA_4aanA,msa_t__ShallowMsa_023.npy,0.07,0.04,023
4aalA_4aanA,msa_t__ShallowMsa_037.npy,0.04,0.03,037
4aalA_4aanA,msa_t__ShallowMsa_033.npy,0.09,0.03,033
4aalA_4aanA,msa_t__ShallowMsa_027.npy,0.07,0.05,027
4aalA_4aanA,msa_t__ShallowMsa_026.npy,0.06,0.06,026
4aalA_4aanA,msa_t__ShallowMsa_032.npy,0.07,0.04,032
4aalA_4aanA,msa_t__ShallowMsa_018.npy,0.07,0.06,018
4aalA_4aanA,msa_t__ShallowMsa_024.npy,0.08,0.05,024
4aalA_4aanA,msa_t__ShallowMsa_030.npy,0.09,0.05,030
4aalA_4aanA,msa_t__ShallowMsa_031.npy,0.08,0.04,031
4aalA_4aanA,msa_t__ShallowMsa_025.npy,0.07,0.03,025
4aalA_4aanA,msa_t__ShallowMsa_019.npy,0.09,0.03,019
3l9qB_4rr2D,msa_t__ShallowMsa_000.npy,0.06,0.04,000
3l9qB_4rr2D,msa_t__ShallowMsa_014.npy,0.1,0.06,014
3l9qB_4rr2D,msa_t__ShallowMsa_028.npy,0.04,0.03,028
3l9qB_4rr2D,msa_t__ShallowMsa_029.npy,0.11,0.04,029
3l9qB_4rr2D,msa_t__ShallowMsa_015.npy,0.11,0.04,015
3l9qB_4rr2D,msa_t__ShallowMsa_001.npy,0.19,0.09,001
3l9qB_4rr2D,msa_t__ShallowMsa_017.npy,0.09,0.04,017
3l9qB_4rr2D,msa_t__ShallowMsa_003.npy,0.14,0.07,003
3l9qB_4rr2D,msa_t__ShallowMsa_002.npy,0.13,0.05,002
3l9qB_4rr2D,msa_t__ShallowMsa_016.npy,0.06,0.05,016
3l9qB_4rr2D,msa_t__ShallowMsa_012.npy,0.09,0.04,012
3l9qB_4rr2D,msa_t__ShallowMsa_006.npy,0.07,0.03,006
3l9qB_4rr2D,msa_t__ShallowMsa_007.npy,0.07,0.05,007
3l9qB_4rr2D,msa_t__ShallowMsa_013.npy,0.12,0.09,013
3l9qB_4rr2D,msa_t__ShallowMsa_039.npy,0,0,039
3l9qB_4rr2D,msa_t__ShallowMsa_005.npy,0.06,0.02,005
3l9qB_4rr2D,msa_t__ShallowMsa_011.npy,0.12,0.04,011
3l9qB_4rr2D,msa_t__ShallowMsa_010.npy,0.11,0.03,010
3l9qB_4rr2D,msa_t__ShallowMsa_004.npy,0.19,0.06,004
3l9qB_4rr2D,msa_t__ShallowMsa_038.npy,0,0,038
3l9qB_4rr2D,msa_t__ShallowMsa_021.npy,0.17,0.07,021
3l9qB_4rr2D,msa_t__ShallowMsa_035.npy,0.07,0.02,035
3l9qB_4rr2D,msa_t__ShallowMsa_009.npy,0.14,0.04,009
3l9qB_4rr2D,msa_t__ShallowMsa_008.npy,0.07,0.04,008
3l9qB_4rr2D,msa_t__ShallowMsa_034.npy,0.01,0,034
3l9qB_4rr2D,msa_t__ShallowMsa_020.npy,0.06,0.03,020
3l9qB_4rr2D,msa_t__ShallowMsa_036.npy,0.05,0.02,036
3l9qB_4rr2D,msa_t__ShallowMsa_022.npy,0.11,0.04,022
3l9qB_4rr2D,msa_t__ShallowMsa_023.npy,0.07,0.03,023
3l9qB_4rr2D,msa_t__ShallowMsa_037.npy,0.01,0,037
3l9qB_4rr2D,msa_t__ShallowMsa_033.npy,0.08,0.03,033
3l9qB_4rr2D,msa_t__ShallowMsa_027.npy,0.09,0.05,027
3l9qB_4rr2D,msa_t__ShallowMsa_026.npy,0.12,0.06,026
3l9qB_4rr2D,msa_t__ShallowMsa_032.npy,0.07,0.05,032
3l9qB_4rr2D,msa_t__ShallowMsa_018.npy,0.09,0.05,018
3l9qB_4rr2D,msa_t__ShallowMsa_024.npy,0.11,0.02,024
3l9qB_4rr2D,msa_t__ShallowMsa_030.npy,0.13,0.05,030
3l9qB_4rr2D,msa_t__ShallowMsa_031.npy,0.07,0.03,031
3l9qB_4rr2D,msa_t__ShallowMsa_025.npy,0.07,0.03,025
3l9qB_4rr2D,msa_t__ShallowMsa_019.npy,0.09,0.05,019
2uy7D_5fluE,msa_t__ShallowMsa_000.npy,0.15,0.05,000
2uy7D_5fluE,msa_t__ShallowMsa_014.npy,0.09,0.12,014
2uy7D_5fluE,msa_t__ShallowMsa_028.npy,0.09,0.02,028
2uy7D_5fluE,msa_t__ShallowMsa_029.npy,0.08,0.05,029
2uy7D_5fluE,msa_t__ShallowMsa_015.npy,0.05,0.05,015
2uy7D_5fluE,msa_t__ShallowMsa_001.npy,0.17,0.03,001
2uy7D_5fluE,msa_t__ShallowMsa_017.npy,0.15,0.06,017
2uy7D_5fluE,msa_t__ShallowMsa_003.npy,0.09,0.05,003
2uy7D_5fluE,msa_t__ShallowMsa_002.npy,0.06,0.04,002
2uy7D_5fluE,msa_t__ShallowMsa_016.npy,0.04,0.02,016
2uy7D_5fluE,msa_t__ShallowMsa_012.npy,0.02,0.01,012
2uy7D_5fluE,msa_t__ShallowMsa_006.npy,0.09,0.06,006
2uy7D_5fluE,msa_t__ShallowMsa_007.npy,0.11,0.11,007
2uy7D_5fluE,msa_t__ShallowMsa_013.npy,0.12,0.05,013
2uy7D_5fluE,msa_t__ShallowMsa_039.npy,0.05,0.11,039
2uy7D_5fluE,msa_t__ShallowMsa_005.npy,0.12,0.09,005
2uy7D_5fluE,msa_t__ShallowMsa_011.npy,0.17,0.11,011
2uy7D_5fluE,msa_t__ShallowMsa_010.npy,0.03,0.04,010
2uy7D_5fluE,msa_t__ShallowMsa_004.npy,0.11,0.1,004
2uy7D_5fluE,msa_t__ShallowMsa_038.npy,0.08,0.04,038
2uy7D_5fluE,msa_t__ShallowMsa_042.npy,0.04,0.01,042
2uy7D_5fluE,msa_t__ShallowMsa_043.npy,0.11,0.05,043
2uy7D_5fluE,msa_t__ShallowMsa_041.npy,0.11,0.06,041
2uy7D_5fluE,msa_t__ShallowMsa_040.npy,0.05,0.03,040
2uy7D_5fluE,msa_t__ShallowMsa_044.npy,0.07,0.02,044
2uy7D_5fluE,msa_t__ShallowMsa_045.npy,0.08,0.09,045
2uy7D_5fluE,msa_t__ShallowMsa_046.npy,0.06,0.04,046
2uy7D_5fluE,msa_t__ShallowMsa_021.npy,0.12,0.09,021
2uy7D_5fluE,msa_t__ShallowMsa_035.npy,0.05,0.04,035
2uy7D_5fluE,msa_t__ShallowMsa_009.npy,0.12,0.1,009
2uy7D_5fluE,msa_t__ShallowMsa_008.npy,0.05,0.02,008
2uy7D_5fluE,msa_t__ShallowMsa_034.npy,0.08,0.04,034
2uy7D_5fluE,msa_t__ShallowMsa_020.npy,0.17,0.08,020
2uy7D_5fluE,msa_t__ShallowMsa_036.npy,0.14,0.04,036
2uy7D_5fluE,msa_t__ShallowMsa_022.npy,0.13,0.11,022
2uy7D_5fluE,msa_t__ShallowMsa_023.npy,0.06,0.02,023
2uy7D_5fluE,msa_t__ShallowMsa_037.npy,0.05,0.04,037
2uy7D_5fluE,msa_t__ShallowMsa_033.npy,0.15,0.04,033
2uy7D_5fluE,msa_t__ShallowMsa_027.npy,0.17,0.04,027
2uy7D_5fluE,msa_t__ShallowMsa_026.npy,0.11,0.04,026
2uy7D_5fluE,msa_t__ShallowMsa_032.npy,0.05,0.08,032
2uy7D_5fluE,msa_t__ShallowMsa_018.npy,0.08,0.08,018
2uy7D_5fluE,msa_t__ShallowMsa_024.npy,0.07,0.09,024
2uy7D_5fluE,msa_t__ShallowMsa_030.npy,0.21,0.11,030
2uy7D_5fluE,msa_t__ShallowMsa_031.npy,0.15,0.08,031
2uy7D_5fluE,msa_t__ShallowMsa_025.npy,0.04,0.02,025
2uy7D_5fluE,msa_t__ShallowMsa_019.npy,0.15,0.05,019
4ydqB_4twaA,msa_t__ShallowMsa_000.npy,0.13,0.03,000
4ydqB_4twaA,msa_t__ShallowMsa_014.npy,0.14,0.03,014
4ydqB_4twaA,msa_t__ShallowMsa_028.npy,0.17,0.03,028
4ydqB_4twaA,msa_t__ShallowMsa_029.npy,0.08,0.01,029
4ydqB_4twaA,msa_t__ShallowMsa_015.npy,0.09,0.03,015
4ydqB_4twaA,msa_t__ShallowMsa_001.npy,0.13,0.03,001
4ydqB_4twaA,msa_t__ShallowMsa_017.npy,0.14,0.02,017
4ydqB_4twaA,msa_t__ShallowMsa_003.npy,0.1,0.01,003
4ydqB_4twaA,msa_t__ShallowMsa_002.npy,0.19,0.05,002
4ydqB_4twaA,msa_t__ShallowMsa_016.npy,0.07,0.02,016
4ydqB_4twaA,msa_t__ShallowMsa_012.npy,0.14,0.03,012
4ydqB_4twaA,msa_t__ShallowMsa_006.npy,0.04,0,006
4ydqB_4twaA,msa_t__ShallowMsa_007.npy,0.06,0.01,007
4ydqB_4twaA,msa_t__ShallowMsa_013.npy,0.13,0.02,013
4ydqB_4twaA,msa_t__ShallowMsa_039.npy,0.1,0.02,039
4ydqB_4twaA,msa_t__ShallowMsa_005.npy,0.11,0.02,005
4ydqB_4twaA,msa_t__ShallowMsa_011.npy,0.21,0.05,011
4ydqB_4twaA,msa_t__ShallowMsa_010.npy,0.15,0.03,010
4ydqB_4twaA,msa_t__ShallowMsa_004.npy,0.12,0.03,004
4ydqB_4twaA,msa_t__ShallowMsa_038.npy,0.13,0.04,038
4ydqB_4twaA,msa_t__ShallowMsa_063.npy,0.07,0.01,063
4ydqB_4twaA,msa_t__ShallowMsa_077.npy,0.11,0.03,077
4ydqB_4twaA,msa_t__ShallowMsa_088.npy,0.13,0.03,088
4ydqB_4twaA,msa_t__ShallowMsa_103.npy,0.13,0.03,103
4ydqB_4twaA,msa_t__ShallowMsa_102.npy,0.04,0.01,102
4ydqB_4twaA,msa_t__ShallowMsa_089.npy,0.16,0.05,089
4ydqB_4twaA,msa_t__ShallowMsa_076.npy,0.08,0.03,076
4ydqB_4twaA,msa_t__ShallowMsa_062.npy,0.07,0.02,062
4ydqB_4twaA,msa_t__ShallowMsa_074.npy,0.19,0.05,074
4ydqB_4twaA,msa_t__ShallowMsa_060.npy,0.07,0.01,060
4ydqB_4twaA,msa_t__ShallowMsa_048.npy,0.06,0.01,048
4ydqB_4twaA,msa_t__ShallowMsa_100.npy,0.11,0.03,100
4ydqB_4twaA,msa_t__ShallowMsa_101.npy,0.09,0.03,101
4ydqB_4twaA,msa_t__ShallowMsa_049.npy,0.13,0.03,049
4ydqB_4twaA,msa_t__ShallowMsa_061.npy,0.1,0.02,061
4ydqB_4twaA,msa_t__ShallowMsa_075.npy,0.16,0.04,075
4ydqB_4twaA,msa_t__ShallowMsa_059.npy,0.08,0.02,059
4ydqB_4twaA,msa_t__ShallowMsa_071.npy,0.07,0.01,071
4ydqB_4twaA,msa_t__ShallowMsa_065.npy,0.1,0.04,065
4ydqB_4twaA,msa_t__ShallowMsa_104.npy,0.1,0.03,104
4ydqB_4twaA,msa_t__ShallowMsa_064.npy,0.08,0.01,064
4ydqB_4twaA,msa_t__ShallowMsa_070.npy,0.17,0.05,070
4ydqB_4twaA,msa_t__ShallowMsa_058.npy,0.06,0.02,058
4ydqB_4twaA,msa_t__ShallowMsa_066.npy,0.09,0.02,066
4ydqB_4twaA,msa_t__ShallowMsa_072.npy,0.07,0.01,072
4ydqB_4twaA,msa_t__ShallowMsa_099.npy,0.13,0.02,099
4ydqB_4twaA,msa_t__ShallowMsa_098.npy,0.11,0.05,098
4ydqB_4twaA,msa_t__ShallowMsa_073.npy,0.05,0.01,073
4ydqB_4twaA,msa_t__ShallowMsa_067.npy,0.06,0.01,067
4ydqB_4twaA,msa_t__ShallowMsa_042.npy,0.07,0.02,042
4ydqB_4twaA,msa_t__ShallowMsa_056.npy,0.09,0.03,056
4ydqB_4twaA,msa_t__ShallowMsa_081.npy,0.14,0.03,081
4ydqB_4twaA,msa_t__ShallowMsa_095.npy,0.09,0.03,095
4ydqB_4twaA,msa_t__ShallowMsa_094.npy,0.16,0.04,094
4ydqB_4twaA,msa_t__ShallowMsa_080.npy,0.15,0.03,080
4ydqB_4twaA,msa_t__ShallowMsa_057.npy,0.1,0.02,057
4ydqB_4twaA,msa_t__ShallowMsa_043.npy,0.14,0.04,043
4ydqB_4twaA,msa_t__ShallowMsa_055.npy,0.1,0.03,055
4ydqB_4twaA,msa_t__ShallowMsa_041.npy,0.13,0.04,041
4ydqB_4twaA,msa_t__ShallowMsa_069.npy,0.06,0.02,069
4ydqB_4twaA,msa_t__ShallowMsa_096.npy,0.13,0.04,096
4ydqB_4twaA,msa_t__ShallowMsa_082.npy,0.11,0.04,082
4ydqB_4twaA,msa_t__ShallowMsa_083.npy,0.11,0.03,083
4ydqB_4twaA,msa_t__ShallowMsa_097.npy,0.07,0.02,097
4ydqB_4twaA,msa_t__ShallowMsa_068.npy,0.09,0.02,068
4ydqB_4twaA,msa_t__ShallowMsa_040.npy,0.08,0.01,040
4ydqB_4twaA,msa_t__ShallowMsa_054.npy,0.08,0.01,054
4ydqB_4twaA,msa_t__ShallowMsa_078.npy,0.09,0.03,078
4ydqB_4twaA,msa_t__ShallowMsa_050.npy,0.07,0.01,050
4ydqB_4twaA,msa_t__ShallowMsa_044.npy,0.15,0.04,044
4ydqB_4twaA,msa_t__ShallowMsa_093.npy,0.12,0.04,093
4ydqB_4twaA,msa_t__ShallowMsa_087.npy,0.09,0.02,087
4ydqB_4twaA,msa_t__ShallowMsa_086.npy,0.13,0.04,086
4ydqB_4twaA,msa_t__ShallowMsa_092.npy,0.16,0.04,092
4ydqB_4twaA,msa_t__ShallowMsa_045.npy,0.16,0.04,045
4ydqB_4twaA,msa_t__ShallowMsa_051.npy,0.08,0.02,051
4ydqB_4twaA,msa_t__ShallowMsa_079.npy,0.12,0.04,079
4ydqB_4twaA,msa_t__ShallowMsa_047.npy,0.03,0.02,047
4ydqB_4twaA,msa_t__ShallowMsa_053.npy,0.17,0.05,053
4ydqB_4twaA,msa_t__ShallowMsa_084.npy,0.08,0.03,084
4ydqB_4twaA,msa_t__ShallowMsa_090.npy,0.12,0.03,090
4ydqB_4twaA,msa_t__ShallowMsa_091.npy,0.11,0.03,091
4ydqB_4twaA,msa_t__ShallowMsa_085.npy,0.03,0.01,085
4ydqB_4twaA,msa_t__ShallowMsa_052.npy,0.1,0.03,052
4ydqB_4twaA,msa_t__ShallowMsa_046.npy,0.01,0.02,046
4ydqB_4twaA,msa_t__ShallowMsa_021.npy,0.07,0.02,021
4ydqB_4twaA,msa_t__ShallowMsa_035.npy,0.07,0.02,035
4ydqB_4twaA,msa_t__ShallowMsa_009.npy,0.22,0.04,009
4ydqB_4twaA,msa_t__ShallowMsa_008.npy,0.2,0.04,008
4ydqB_4twaA,msa_t__ShallowMsa_034.npy,0.08,0.01,034
4ydqB_4twaA,msa_t__ShallowMsa_020.npy,0.06,0.01,020
4ydqB_4twaA,msa_t__ShallowMsa_036.npy,0.09,0.02,036
4ydqB_4twaA,msa_t__ShallowMsa_022.npy,0.09,0.02,022
4ydqB_4twaA,msa_t__ShallowMsa_023.npy,0.12,0.02,023
4ydqB_4twaA,msa_t__ShallowMsa_037.npy,0.23,0.05,037
4ydqB_4twaA,msa_t__ShallowMsa_033.npy,0.07,0.01,033
4ydqB_4twaA,msa_t__ShallowMsa_027.npy,0.11,0.02,027
4ydqB_4twaA,msa_t__ShallowMsa_026.npy,0.11,0.02,026
4ydqB_4twaA,msa_t__ShallowMsa_032.npy,0.08,0.03,032
4ydqB_4twaA,msa_t__ShallowMsa_018.npy,0.11,0.02,018
4ydqB_4twaA,msa_t__ShallowMsa_024.npy,0.07,0.02,024
4ydqB_4twaA,msa_t__ShallowMsa_030.npy,0.07,0.02,030
4ydqB_4twaA,msa_t__ShallowMsa_031.npy,0.06,0.02,031
4ydqB_4twaA,msa_t__ShallowMsa_025.npy,0.07,0.02,025
4ydqB_4twaA,msa_t__ShallowMsa_019.npy,0.07,0.02,019
2kb8A_6vw2A,msa_t__ShallowMsa_000.npy,0.02,0,000
2kb8A_6vw2A,msa_t__ShallowMsa_014.npy,0,0,014
2kb8A_6vw2A,msa_t__ShallowMsa_015.npy,0,0,015
2kb8A_6vw2A,msa_t__ShallowMsa_001.npy,0.03,0.5,001
2kb8A_6vw2A,msa_t__ShallowMsa_017.npy,0,0,017
2kb8A_6vw2A,msa_t__ShallowMsa_003.npy,0.02,0,003
2kb8A_6vw2A,msa_t__ShallowMsa_002.npy,0,0,002
2kb8A_6vw2A,msa_t__ShallowMsa_016.npy,0,0,016
2kb8A_6vw2A,msa_t__ShallowMsa_012.npy,0,0,012
2kb8A_6vw2A,msa_t__ShallowMsa_006.npy,0.02,0,006
2kb8A_6vw2A,msa_t__ShallowMsa_007.npy,0,0,007
2kb8A_6vw2A,msa_t__ShallowMsa_013.npy,0.02,0,013
2kb8A_6vw2A,msa_t__ShallowMsa_005.npy,0,0,005
2kb8A_6vw2A,msa_t__ShallowMsa_011.npy,0.02,0,011
2kb8A_6vw2A,msa_t__ShallowMsa_010.npy,0,0,010
2kb8A_6vw2A,msa_t__ShallowMsa_004.npy,0,0,004
2kb8A_6vw2A,msa_t__ShallowMsa_009.npy,0.03,0.5,009
2kb8A_6vw2A,msa_t__ShallowMsa_008.npy,0,0,008
1rk4B_1k0nA,msa_t__ShallowMsa_000.npy,0.15,0.02,000
1rk4B_1k0nA,msa_t__ShallowMsa_014.npy,0.02,0.01,014
1rk4B_1k0nA,msa_t__ShallowMsa_015.npy,0.02,0,015
1rk4B_1k0nA,msa_t__ShallowMsa_001.npy,0.12,0.01,001
1rk4B_1k0nA,msa_t__ShallowMsa_017.npy,0.03,0.01,017
1rk4B_1k0nA,msa_t__ShallowMsa_003.npy,0.04,0,003
1rk4B_1k0nA,msa_t__ShallowMsa_002.npy,0.12,0.02,002
1rk4B_1k0nA,msa_t__ShallowMsa_016.npy,0.01,0,016
1rk4B_1k0nA,msa_t__ShallowMsa_012.npy,0,0,012
1rk4B_1k0nA,msa_t__ShallowMsa_006.npy,0.08,0.01,006
1rk4B_1k0nA,msa_t__ShallowMsa_007.npy,0.07,0.01,007
1rk4B_1k0nA,msa_t__ShallowMsa_013.npy,0,0,013
1rk4B_1k0nA,msa_t__ShallowMsa_005.npy,0.08,0.03,005
1rk4B_1k0nA,msa_t__ShallowMsa_011.npy,0.03,0,011
1rk4B_1k0nA,msa_t__ShallowMsa_010.npy,0.07,0.01,010
1rk4B_1k0nA,msa_t__ShallowMsa_004.npy,0.08,0.02,004
1rk4B_1k0nA,msa_t__ShallowMsa_009.npy,0.05,0.01,009
1rk4B_1k0nA,msa_t__ShallowMsa_008.npy,0.09,0.01,008
1rk4B_1k0nA,msa_t__ShallowMsa_018.npy,0.01,0,018
2n54B_2hdmA,msa_t__ShallowMsa_000.npy,0.03,0.03,000
2n54B_2hdmA,msa_t__ShallowMsa_014.npy,0.03,0.01,014
2n54B_2hdmA,msa_t__ShallowMsa_028.npy,0.15,0.07,028
2n54B_2hdmA,msa_t__ShallowMsa_029.npy,0.19,0.05,029
2n54B_2hdmA,msa_t__ShallowMsa_015.npy,0.16,0.1,015
2n54B_2hdmA,msa_t__ShallowMsa_001.npy,0.15,0.06,001
2n54B_2hdmA,msa_t__ShallowMsa_017.npy,0.21,0.1,017
2n54B_2hdmA,msa_t__ShallowMsa_003.npy,0.19,0.06,003
2n54B_2hdmA,msa_t__ShallowMsa_002.npy,0,0.05,002
2n54B_2hdmA,msa_t__ShallowMsa_016.npy,0.13,0.05,016
2n54B_2hdmA,msa_t__ShallowMsa_012.npy,0.11,0.07,012
2n54B_2hdmA,msa_t__ShallowMsa_006.npy,0.1,0.13,006
2n54B_2hdmA,msa_t__ShallowMsa_007.npy,0.18,0.1,007
2n54B_2hdmA,msa_t__ShallowMsa_013.npy,0.15,0.09,013
2n54B_2hdmA,msa_t__ShallowMsa_039.npy,0.06,0.07,039
2n54B_2hdmA,msa_t__ShallowMsa_005.npy,0.1,0.06,005
2n54B_2hdmA,msa_t__ShallowMsa_011.npy,0.13,0.13,011
2n54B_2hdmA,msa_t__ShallowMsa_010.npy,0.03,0.12,010
2n54B_2hdmA,msa_t__ShallowMsa_004.npy,0.18,0.08,004
2n54B_2hdmA,msa_t__ShallowMsa_038.npy,0.19,0.13,038
